class,text
1,it has lexmark technology
1,has lexmark technology
1,it has lexmark 
1,it has technology
1,it lexmark technology
1,"Style and substance, compact size, loaded with features."
1,"Style and substance, compact size, loaded features."
1,"Style and substance, compact, loaded with features."
1,"Style and, compact size, loaded with features."
1,"Style substance, compact size, loaded with features."
1,Great Camera for $900-$1200 range
1,Camera for $900-$1200 range
1,Great Camera $900-$1200 range
1,Great Camera for $900-$ range
1,Great Camera for $900-$1200 
1,"Excellent build quality, durable, great resolution and clarity, Nikon lenses are among the best"
1,"Excellent build quality, durable, great resolution and clarity, Nikon lenses among the best"
1,"Excellent build quality, durable, great resolution and clarity, Nikon lenses are among best"
1,"Excellent build quality,, great resolution and clarity, Nikon lenses are among the best"
1,"Excellent quality, durable, great resolution and clarity, Nikon lenses are among the best"
1,"For the price, it is a great printer"
1,"For the price, is a great printer"
1,"For the price, it is a great "
1,"For the price, it is a printer"
1,"the price, it is a great printer"
1,"Good reception, assignable ringtones, easy to read screen and navigation, good bat life"
1,"Good reception, assignable ringtones, easy read screen and navigation, good bat life"
1,"Good reception, assignable ringtones, easy to read screen and navigation, good life"
1,"Good reception, assignable, easy to read screen and navigation, good bat life"
1,"Good, assignable ringtones, easy to read screen and navigation, good bat life"
1,"Astounding Photo-quality prints, fast, quiet, sleek, economic (ink), versatile"
1,"Astounding Photo-quality prints, fast, quiet, sleek, economic (), versatile"
1,"Astounding Photo-quality prints,, quiet, sleek, economic (ink), versatile"
1,"Astounding prints, fast, quiet, sleek, economic (ink), versatile"
1,"Photo-quality prints, fast, quiet, sleek, economic (ink), versatile"
0,no print preview built into the driver/print quality greatly deteriorates over time
0,no print preview built into driver/print quality greatly deteriorates over time
0,no print preview built into the driver/print quality deteriorates over time
0,no print preview built into the driver/print quality greatly deteriorates over 
0,no print preview built into the driver/print quality greatly over time
0,"Flash, Pictures, Software, Drivers"
0,", Pictures, Software, Drivers"
0,"Flash, Pictures, Software, "
0,"Flash, Pictures,, Drivers"
0,"Flash,, Software, Drivers"
1,"This phone is small, a unique color, and has a nice color screen."
1,"This phone is small, a unique color, and a nice color screen."
1,"This phone is small, a unique color, and has nice color screen."
1,"This phone small, a unique color, and has a nice color screen."
1,"phone is small, a unique color, and has a nice color screen."
0,None yet...
