class,text
1,"Changeable case, Ring tones, Good screen"
1,"Changeable cases, Ring tones, Good screen"
1,"small, light, long battery, direct-connect"
1,"petit, light, long battery, direct-connect"
0,Displays not readable in sunlight.
0,Displays not understandable in sunlight.
0,Learning curve
0,Learning curved
1,Excellent high resolution photos with 35mm camera functions
1,Delightful high resolution photos with 35mm camera functions
0,Doesn't have anything special other than just a camera phone.
0,Doesn't have anything extraordinaire other than just a camera phone.
0,"Poor image quality,no flash"
0,"Deficient image quality,no flash"
0,"Bad red-eye, high battery drain, no lens cap holder.  8MB card is small."
0,"Bad red-eye, high battery drain, no lens cap holder.  8MB card is minimal."
1,"Easy to maneuver, very lightweight"
1,"Easy to maneuvers, very lightweight"
1,"Easy Menu system, standard vibrator ring, customizable face plates"
1,"Easy Menu system, standard vibrate ring, customizable face plates"
1,"Quality of build, compact, ease of use, big 2&amp;quot; LCD display"
1,"Quality of build, compact, ease of use, big 2&amp;quot; LCD exhibit"
0,"No spot focus, slow ISO 100 sensitivity, feels kind of cheap but isn't."
0,"No spot concentrating, slow ISO 100 sensitivity, feels kind of cheap but isn't."
0,"Bulky, low-resolution, expensive"
0,"Bulky, low-resolution, costly"
0,"Bulky, low-resolution, expensive"
0,"Battery life, form factor."
0,"Battery life, shape factor."
0,"Bulky, low-resolution, pricey"
1,Good picture quality
1,Good image quality
0,A drop-in charger would be nice.
0,A drop-in changer would be nice.
1,"Clear, crisp and realistic color printing"
1,"Clear, crisp and realistic color impression"
1,Inexpensive and Reliable
1,Affordable and Reliable
0,horrible color issues left my pictures looking unrealistic &amp; cartoon-like
0,abysmal color issues left my pictures looking unrealistic &amp; cartoon-like
1,"Excellent build quality, durable, great resolution and clarity, Nikon lenses are among the best"
1,"Excellent build quality, durable, formidable resolution and clarity, Nikon lenses are among the best"
0,"no optical zoom, sometimes get circles"
0,"no optical zoom, intermittently get circles"
0,Print quality is not as good as a more expensive printer
0,Print quality is not as good as a more expensive printers
1,"whitish blue backlight color, animated menus, clear sound, cheep price, pretty light, etc."
1,"whitish blue backlight color, animate menus, clear sound, cheep price, pretty light, etc."
1,"Overall a nice, easy to use printer"
1,"General a nice, easy to use printer"
0,no print preview built into the driver/print quality greatly deteriorates over time
0,no print preview built into the driver/print quality severely deteriorates over time
0,Gets some stray work groups from time to time.
0,Get some stray work groups from time to time.
1,"Excellent call quality, bluetooth, clamshell form factor, sexy face plate."
1,"Excellent call quality, bluetooth, clamshell form factor, sexier face plate."
1,Need i say more
1,Gotta i say more
0,"Flash, Pictures, Software, Drivers"
0,"Flash, Photo, Software, Drivers"
1,"all in one, pcfax is great."
1,"all in one, pcfax is awesome."
0,"High purchase price, high cost per page for ink, heavy, and bulky."
0,"High purchase cost, high cost per page for ink, heavy, and bulky."
1,"Easy to use, good quality images, nice features, good for most people"
1,"Easy to use, buena quality images, nice features, good for most people"
0,Prohibitively expensive.
0,Prohibitively costly.
0,Prohibitively expensive.
0,Prohibitively pricey.
0,Big. Takes up alot of space on my desk though.
0,Big. Takes up alot of space on my desk but.
0,Batteries take about 8 hours to charge.
0,Batteries take about 8 hours to burdens.
1,Everything
1,All
1,Easy to use
1,Easy to usage
1,"Functional (Vibrate & high mode, etc.)"
1,"Functional (Vibrate & high method, etc.)"
0,"Crappy camera, terrible colors and poor speaker volume, does not support MP3s"
0,"Crappy camera, harrowing colors and poor speaker volume, does not support MP3s"
1,"For the price, it is a great printer"
1,"At the price, it is a great printer"
1,"Superb image quality, no mangenta/blue/red in your pics!Hi sharpness, 8M card to get started."
1,"Amazing image quality, no mangenta/blue/red in your pics!Hi sharpness, 8M card to get started."
0,"buttons too small for my small fingers, not intuitive, difficult navigation, confusing menu nesting"
0,"buttons too minimal for my small fingers, not intuitive, difficult navigation, confusing menu nesting"
0,"display went bad, but they replaced within days"
0,"display went bad, but they replacement within days"
0,"spendy, but worth it"
0,"spendy, but worth it"
1,Price
1,Great Camera for $900-$1200 range
1,Great Camera for $900-$1200 assortment
0,pay long distance for tech support
0,pay long distance for tech succour
0,bed
0,bedside
0,bed
0,could use more memory
0,could using more memory
1,it has lexmark technology
1,it has lexmark tech
1,"PRICE!, print quality, holds two ink cartridges"
1,"PRICE!, print quality, holds two inks cartridges"
0,None!
0,No!
0,Speed is a bit leisurely.
0,Accelerated is a bit leisurely.
1,"Small Size, BIG Capabilities"
1,"Little Size, BIG Capabilities"
1,"A good overall phone.  Excellent reception, loud ringtones, beautiful inner display."
1,"A good generals phone.  Excellent reception, loud ringtones, beautiful inner display."
0,"Slow, even on normal print jobs."
0,"Slow, even on ordinary print jobs."
0,None
0,Nil
0,bad price
0,mala price
1,very slim. nice design. big screen
1,very delgado. nice design. big screen
0,Baterry life is momentary
0,Baterry iife is momentary
1,"12 ppm, 600x 600 resolution, AFFORDABLE!"
1,"12 ppm, 600x 600 resolution, INEXPENSIVE!"
1,"Great Prints, Great Color"
1,"Fantastic Prints, Great Color"
0,Short battery life
0,Short battery lives
1,Absolutely no redeeming qualities about this camera.
1,Absolutely no redeeming qualifications about this camera.
1,Brilliant Blue Backlighting; Easy to Use; Color Screen; Great Ringtones
1,Brilliant Blue Backlighting; Easy to Use; Color Screen; Fantastic Ringtones
1,Priced right for a beginner.
1,Costing right for a beginner.
1,Excellent photo quality and lots of great features!
0,The phone lacks ergonomics and you end up hunting for the controls.
0,The phone absence ergonomics and you end up hunting for the controls.
1,Excellent photo quality and lots of excellent features!
0,Minor nozzle clogging issue in some situations
0,Minor injector clogging issue in some situations
0,No zoom
0,No zooming
0,Battery life isn't great and the memory card is not large enough
0,Battery life isn't great and the memory card is not grands enough
1,"Incredible value, black text print quality."
1,"Incredible value, black text printouts quality."
