class,text
3,Delta Air Lines Inc. said Monday that it has achieved \$50 million of an estimated \$135 million in additional liquidity that the company will need to meet financing commitments in early 2006 
3,Delta Air Lines Inc. said Monday that it has achieved \$50 million of an estimated \$135 million in additional liquidity that the corporations will requisite to meet financed commitments in early 2006 
3,Delta Air Lines Inc. said Monday that it has performed \$50 millionth of an estimated \$135 million in additional liquidity that the company will need to meet financing obligation in early 2006 
3,Delta Air Lines Inc. told Monday that it has obtained \$50 million of an estimated \$135 million in additional liquidity that the company will need to meet financed commitments in early 2006 
3,Delta Air Lines Serv. indicated Thursday that it has achieved \$50 million of an estimated \$135 million in additional liquidity that the company will need to meet financing commitments in early 2006 
3,"Ousted PeopleSoft (PSFT) CEO Craig Conway acknowledged in court Wednesday that he countered rival Oracle #39;s (ORCL) hostile takeover bid with a crusade to vilify the company and its CEO, Larry Ellison."
3,"Ousted PeopleSoft (PSFT) CEO Craig Conway acknowledged in court Wednesday that he countered rival Oracle #39;s (ORCL) enmity takeover solicitation with a crusade to vilify the corporate and its CEO, Larry Ellison."
3,"Ousted PeopleSoft (PSFT) CEO Craig Conway admitted in court Wednesday that he countered competitors Oracle #39;s (ORCL) unfriendly takeover bid with a crusade to vilify the company and its CEO, Larry Ellison."
3,"Ousted PeopleSoft (PSFT) CEO Craig Conway recognising in court Wednesday that he countered rival Oracle #39;s (ORCL) unfriendly takeover tendered with a crusade to vilify the company and its CEO, Larry Ellison."
3,"Ousted PeopleSoft (PSFT) CEO Craig Conway recognition in court Wednesday that he countered challengers Oracle #39;s (ORCL) hostile takeover bid with a crusade to vilify the societies and its CEO, Larry Ellison."
1,Reuters - An Iranian exile groupings accused Tehran on\Yesterday of utilised advanced laser technology to secretly enrich\uranium and of lying to the United Nations nuclear watchdog\body about the covert program.
3,NEW YORK - The effect of new US overtime rules that go into effect today are the subject of intense dispute between labor groups and the Bush administration.
3,NEW YORK - The effect of new US overtime rules that go into effect today are the subject of intense disagreement between labor groups and the Bush management.
3,NEWEST YORK - The effect of new US overtime rules that go into effect today are the subject of intense dispute between workplace groups and the Bush administration.
3,NOVEL YORK - The effect of new US overtime rules that go into effects today are the subject of intense dispute between labor groups and the Bush administration.
3,NUEVO YORK - The effect of new US overtime rules that go into effect today are the subject of intense dispute between labor groups and the Bush managerial.
1,Russian President Vladimir Putin is to attend an EU summit despite diplomatic sniping over the  Ukraine crisis.
1,Russian Chairperson Vladimir Putin is to attend an EU summit despite diplomatic sniping over the  Ukraine crisis.
1,Russian President Vladimir Putin is to attend an EU summit despite diplomacy sniping over the  Ukraine crisis.
1,Russian President Vladimir Putin is to attending an EU summit despite diplomatic sniping over the  Ukraine crisis.
1,Russians President Vladimir Putin is to attend an EU summit despite diplomatic sniping over the  Ukraine crisis.
3,"Qualcomm Inc. may change the way it recognizes royalties from its licensees, which would reduce fourth-quarter pre-tax income by \$298 million, the company said on Friday."
3,"Qualcomm Inc. may change the way it acknowledges royalties from its licensees, which would reduce fourth-quarter pre-tax income by \$298 million, the company avowed on Friday."
3,"Qualcomm Inc. may change the way it recognized royalties from its licensees, which would reduce fourth-quarter pre-tax revenue by \$298 million, the company said on Friday."
3,"Qualcomm Inc. may change the way it recognizes royalties from its licensees, which would decline fourth-quarter pre-tax income by \$298 million, the company said on Thursday."
3,"Qualcomm Inc. may shifting the way it recognizes royalties from its licensees, which would mitigating fourth-quarter pre-tax income by \$298 million, the company said on Friday."
2,"AP - Their right guard went down early in training camp, and their star inside linebacker followed shortly after that. The veteran quarterback joined the injury list two games into the season, and their Pro Bowl nose tackle, top cornerback and best running back followed."
2,"AP - Leur right guard went down early in training camp, and their star inside linebacker followed shortly after that. The veteran quarterback joined the injury list two gaming into the season, and their Pro Bowl nose solve, topped cornerback and best running back followed."
2,"AP - Their right guard went down early in training camp, and their star interior linebacker followed shortly after that. The veteran quarterback join the injury list two games into the season, and their Pro Bowl nose tackle, top cornerback and finest execution back followed."
2,"AP - Their right guard went down precocious in training camp, and their star within linebacker followed shortly after that. The veteran quarterback joined the injury list two games into the season, and their Pro Bowl nose addressing, top cornerback and bestest running back followed."
2,"AP - Their right guardsmen went down soon in training camp, and their star inside linebacker followed shortly after that. The veteran quarterback joined the wounding list two gaming into the season, and their Pro Bowl nose tackle, top cornerback and best running back followed."
2,Tiger Woods has vowed to play on despite being plagued by a sore back in his opening round of the WGC-Amex championship in Ireland.
2,Tiger Lumber has vowed to play on despite being plagued by a sore back in his opened round of the WGC-Amex championship in Ireland.
2,Tiger Woods has pledged to play on despite being plagued by a sore back in his introductory round of the WGC-Amex championship in Ireland.
2,Tiger Woods has promised to gaming on despite being plagued by a sore back in his opening round of the WGC-Amex championship in Ireland.
2,Tiger Woods has vowing to play on however being plagued by a sore back in his opening round of the WGC-Amex championship in Ireland.
2,"CALGARY -- After losing the annual Labour Day Classic last year to the Calgary Stampeders, the Edmonton Eskimos wanted revenge. The Eskimos built up a 19-0 first-half lead and held on for a 25-7 win yesterday "
2,"CALGARY -- After losing the annual Labor Day Classic last year to the Calgary Stampeders, the Edmonton Eskimos wanted revenge. The Eskimos constructing up a 19-0 first-half lead and held on for a 25-7 win thursday "
2,"CALGARY -- After losing the annual Labour Day Conventional last year to the Winnipeg Stampeders, the Edmonton Eskimos wanted revenge. The Eskimos built up a 19-0 first-half culminate and held on for a 25-7 win yesterday "
1,Reuters - An Iranian exile grouped accused Iranian on\Friday of using advanced laser technology to secretly enrich\uranium and of lying to the United Nations nuclear watchdog\body about the covert programmed.
2,"CALGARY -- After losing the annual Manpower Day Classic last year to the Calgary Stampeders, the Edmonton Eskimos wanted revenge. The Eskimos built up a 19-0 first-half lead and held on for a 25-7 triomphe today "
2,"CALGARY -- Upon losing the annual Labour Day Typical last year to the Calgary Stampeders, the Edmonton Eskimos wanted revenge. The Eskimos built up a 19-0 first-half lead and held on for a 25-7 win monday "
2,View the first in a series of photo galleries from the Denver Broncos game against the Atlanta Falcons. The Falcons won 41-28. Denver Broncos quarterback Jake Plummer (16) sets to throw a 80-yard touchdown 
2,Opinion the first in a series of photo galleries from the Denver Buccaneers game against the Atlanta Falcons. The Falcons won 41-28. Denver Broncos quarterback Jake Plummer (16) sets to toss a 80-yard touchdown 
2,View the fiirst in a series of photography galleries from the Denver Broncos game against the Atlanta Falcons. The Falcons won 41-28. Denver Vikings quarterback Jake Plummer (16) sets to throw a 80-yard touchdown 
2,View the first in a series of photography galleries from the Denver Broncos gaming against the Atlanta Falcons. The Falcons won 41-28. Denver Seahawks quarterback Jake Plummer (16) sets to throw a 80-yard touchdown 
2,View the first in a series of pictures galleries from the Denver Buccaneers game against the Atlanta Falcons. The Pilgrims won 41-28. Denver Broncos quarterback Jake Plummer (16) sets to throw a 80-yard touchdown 
2,"DENVER - Potential jurors in the rape trial of NBA star Kobe Bryant are filing into the Eagle County Courthouse in Colorado today, ready to fill out questionnaires that could determine if they become a part of this high profile trial."
2,"DENVER - Potential jurors in the rape trial of NBA star Kobe Bryant are file into the Eagle County Courthouse in Colorado nowadays, ready to fills out questionnaires that could determine if they become a part of this high profiles trial."
2,"DENVER - Potential jurors in the rape trial of NBA star Kobe Bryant are filing into the Eagle County Courthouse in Colorado nowadays, ready to fills out questionnaires that did determine if they become a parties of this high profile trial."
2,"DENVER - Potential jurors in the rape trial of NBA star Kobe Bryant are filing into the Eagle County Courthouse in Colorado today, ready to filled out questionnaires that could determining if they become a portions of this supremo profile trial."
2,"DENVER - Potentialities jurors in the rape trial of NBA star Kobe Bryant are depositing into the Eagle County Courthouse in Colorado today, ready to fill out questionnaires that could determine if they become a part of this supreme profiles trial."
4,"On Wednesday August 25, Microsoft is rolling out the Windows XP Service Pack 2 to the new Windows Update site so the public can update automatically. For the majority of home users, it #39;s a case of Just Do It. The SP2 update adds security ..."
4,"On Wednesday Aug 25, Microsoft is roll out the Windows XP Service Pack 2 to the new Windows Refreshed site so the public can update automatically. For the majority of home users, it #39;s a case of Just Do It. The SP2 modernized adds security ..."
4,"On Wednesday August 25, Microsoft is roll out the Windows XP Service Pack 2 to the newest Windows Update site so the public can update automatically. During the majority of home users, it #39;s a case of Just Do It. The SP2 update added security ..."
2,Tennessee quarterback Steve McNair was released from the hospital Tuesday morning after a two-night stay with a bruised sternum. McNair was injured late in the Titans #39; 15-12 loss to Jacksonville on Sunday.
2,Nashville quarterback Steve jie was released from the hospital Tuesday morning after a two-night stay with a bruised sternum. McNair was injured late in the Titans #39; 15-12 loss to Jacksonville on Saturday.
2,Tennessee quarterback Steve McNair was released from the hospital Monday morning after a two-night stay with a bruised sternum. McNair was injury late in the Titans #39; 15-12 loss to Jacksonville on Monday.
2,Tennessee quarterback Steve McNair was releases from the hospital Tuesday morning after a two-night sojourn with a bruised sternum. McNair was injured late in the Titans #39; 15-12 loss to Jacksonville on Sundays.
2,Tennessee strategist Stephens McNair was released from the hospital Tuesday morning after a two-night stay with a bruised sternum. McNair was injury late in the Titans #39; 15-12 loss to Jacksonville on Sunday.
4,"On Wednesday August 25, Microsoft is rolling out the Windows XP Servicing Pack 2 to the new Windows Upgrades site so the populace can updated automatically. For the majority of home users, it #39;s a case of Just Do It. The SP2 update adds security ..."
