class,text
1,"For a sleeker, smaller and more ""average"" MP3 player the Nitrus is great but the iPod blows it out of the water - the interface is great and the design is wonderful."
1,"During a sleeker, smaller and more ""average"" MP3 player the Nitrus is great but the iPod blows it out of the water - the interface is great and the designed is splendid."
1,"For a sleeker, fewer and more ""average"" MP3 player the Nitrus is great but the iPod beatings it out of the water - the interface is great and the design is exquisite."
1,"For a sleeker, minor and more ""average"" MP3 player the Nitrus is remarkable but the iPod blows it out of the water - the interface is great and the design is funky."
1,"For a sleeker, smaller and more ""average"" MP3 player the Nitrus is wonderful but the iPod blows it out of the water - the interface is large and the design is stunning."
0,i called apex 's support number numerous times but it just kept ringing . 
0,i called apex 's helping number numerous times but it just kept ringing . 
0,i called apex 's support number numerous period but it just kept ringing . 
0,i called apex 's support number numerous times but it just conserved ringing . 
0,i called apex 's support number numerous times but it just kept rings . 
0, The customer support is very rude .
0, The clientele support is very rude .
0, The consumers support is very rude .
0, The customer support is very crass .
0, The customer supports is very rude .
1,What makes it so great is the versatility and the number of features it has.
1,What makes it so fantastic is the versatility and the number of features it has.
1,What makes it so marvellous is the versatility and the number of features it has.
1,What makes it so marvelous is the versatility and the number of features it has.
1,What makes it so sublime is the versatility and the number of features it has.
0,"however , my hard drive did fail , and i have not dropped it once . "
0,"despite , my hard drive did fail , and i have not dropped it once . "
1,"On the contrary, I'm quite pleased with my upgrade."
1,i highly recommend this camera to anybody looking for a compact camera that can take good quality pictures. 
1,i eminently recommend this camera to anybody looking for a compact camera that can take good quality pictures. 
1,i highly recommend this camera to anybody looking for a compact camera that can take good quality image. 
1,i highly recommend this camera to anybody search for a compact camera that can take good quality pictures. 
1,i tremendously recommend this camera to anybody looking for a compact camera that can take good quality pictures. 
1,I think it's great.
1,I think it's huge.
1,I think it's resplendent.
1,I think it's sublime.
1,I think it's whopping.
1,"On the contrary, I'm quite pleased with my retrofitted."
1,"On the contrary, I'm quite pleased with my upgraded."
1,"On the contrary, I'm utterly pleased with my upgrade."
1,"you can engender playlists , drag & tumbles songs and playlists to your player , and rip directly from cd to your player . "
0,"however , my hard drive did fail , and i have not dip it once . "
1,The Zen offered a great alternative. 
1,The Zen offered a huge alternative. 
1,The Zen offered a splendid alternative. 
1,The Zen offered a super alternative. 
1,The Zen offered a whopping alternative. 
0,"Unluckily, Linksys does not write the best documentation.  "
0," There isn't much features on the iPod at all, except games."
0," There isn't much characters on the iPod at all, except games."
0," There isn't much features on the iPod at all, salvo games."
0," There isn't much idiosyncrasies on the iPod at all, except games."
0," There isn't much peculiarities on the iPod at all, except games."
0,"also , the carrying case that came with mine covers up the display , so even though the side controls are reachable , i have to open it up to see the display . "
0,"also , the carrying case that came with mine covers up the exposition , so even though the side controls are reachable , i have to open it up to consults the displayed . "
0,"also , the transports cases that came with mine coverings up the display , so even though the side controls are reachable , i have to open it up to see the display . "
0,"further , the carrying case that came with mine covers up the display , so even whilst the side controls are reachable , i have to open it up to consults the display . "
0,"moreover , the carrying case that came with mine covers up the exposition , so even though the side controls are reachable , i have to open it up to see the shows . "
0,my only significant complaint is sound quality . 
0,my only momentous complaint is sound quality . 
0,"After 10 years, I now downloaded McCaffee's product after calling their support....they answered quickly, and for free, and were very helpful."
0,"After 10 ages, I now downloaded McCaffee's product after calling their support....they answered quick, and for free, and were very helpful."
0,"After 10 years, I now downloaded McCaffee's product after calling their support....they answered prompt, and for free, and were very beneficial."
0,"After 10 years, I now downloaded McCaffee's product after calling their support....they answered urgently, and for free, and were very fruitful."
0,"After 10 yr, I now downloaded McCaffee's product after calling their support....they answered forthwith, and for free, and were very helpful."
0,my only significant complaint is audible quality . 
0,my only sizable complaint is sound quality . 
0,my only substantial complaint is sound quality . 
1,"the nokia 6610 is a relatively new phone , and what a great phone it is . "
1,"the nokia 6610 is a relatively new phone , and what a awesome phone it is . "
1,"the nokia 6610 is a relatively new phone , and what a great phoned it is . "
1,"the nokia 6610 is a relatively new phone , and what a large phone it is . "
1,"the nokia 6610 is a relatively new phone , and what a magnificent phone it is . "
1,"Very good ""every day"" camera. Fits nicely in the pocket of my jeans and takes quality photos."
1,"Very good ""every day"" camera. Fits nicely in the pocket of my jeans and takes quality picture."
1,"Very good ""every day"" camera. Fits nicely in the pocket of my jeans and takes quality pictures."
1,"Very good ""everything day"" camera. Fits nicely in the pocket of my jeans and takes quality photos."
1,"Very well ""every day"" camera. Fits nicely in the pocket of my jeans and takes quality photos."
1,This is a MUST HAVE product for all new moms!
1,This is a MUST HAVE product for all new mam!
1,This is a MUST HAVE product for all new mom!
1,This is a NEEDS HAVE product for all new moms!
1,This is a OUGHT HAVE product for all new moms!
1,"you can create playlists , drag & drop songs and playlists to your player , and rip directly from cd to your player . "
1,"you can create playlists , drag & drop melodies and playlists to your player , and tear directly from cd to your player . "
1,"you can create playlists , drag & fell lyrics and playlists to your player , and rip directly from cd to your player . "
1,"you can create playlists , drag & tumble songs and playlists to your player , and rip immediately from cd to your player . "
0,"I thought given all the ""10"" reviews about this camera that I would buy it in spite of being a bit pricey. "
0,"I ideas given all the ""10"" reviews about this camera that I would bought it in spite of being a bit pricey. "
0,"I ideology given all the ""10"" reviews about this camera that I would purchases it in spite of being a bit pricey. "
0,"I thought given all the ""10"" reviews about this camera that I would purchases it in spite of being a bitten pricey. "
0,"I thought yielded all the ""10"" exams about this camera that I would buy it in spite of being a bit pricey. "
0,Video recording is limited at just 9 seconds.
0,"also , the carrying case that came with mine covers up the display , so even though the side controls are reachable , i have to open it up to see the display . "
0,"also , the carrying case that came with mine covers up the display , so even though the side controls are approachable , i have to opened it up to see the exposition . "
0,"also , the carrying case that came with mine relates up the exhibit , so even though the side supervisory are reachable , i have to open it up to see the display . "
0,"besides , the carrying case that came with landmines covers up the display , so even though the side auditing are reachable , i have to open it up to see the display . "
0,"furthermore , the carrying case that came with mine covers up the exhibited , so even though the side controlling are reachable , i have to open it up to see the display . "
0,Video recording is limited at just 9 second.
0,Video recording is restrained at just 9 seconds.
0,Video register is limited at just 9 seconds.
0,Videotape recording is limited at just 9 seconds.
1,the phones are awesome . 
1,the phones are extraordinary . 
1,the phones are magnificent . 
1,the phones are phenomenal . 
1,the phones are super . 
0,"however , my dur drive did fail , and i have not dropped it once . "
1,"Whichever it may be, I'm glad I've made this purchase.  "
1,the zen has minimal stoppage between tracks ; when listening to music that continues from one track to the next the gap is just a hesitation - a slightly audible click ; if i am not listening for the progress from one track to the next i do n't even notice the click . 
1,the zen has minimal judgment between track ; when listening to music that persist from one track to the next the gaps is just a hesitation - a slightly audible click ; if i am not listening for the progress from one track to the next i do n't even noticing the click . 
1,the zen has minimal stoppage between tracks ; when listening to music that continues from one track to the imminent the gap is just a hesitation - a moderately audible click ; if i am not listening for the progressed from one tracks to the next i do n't even avis the click . 
1,the zen has minimal stoppage between tracks ; when listening to music that continues from one trajectory to the next the gap is just a indecision - a slightly sound click ; if i am not listening for the progress from one track to the upcoming i do n't even notice the clicking . 
1,the zen has minimal stoppage between tracks ; when listening to musical that continue from one rails to the next the gap is just a hesitation - a slightly audible click ; if i am not listening for the progression from one tracks to the next i do n't even notice the click . 
1,NIS 2003 worked like a charm last year.
1,NIS 2003 collaborating like a charm last year.
1, Excellent monitor .
1, Glorious monitor .
