class,text
4,Where are the leading medical groups specializing in lung diseases ?
4,Where are the leading medical groupings specializing in lung diseases ?
3,"What famous soldier was born in Europe , died in Asia , and was laid to rest in Africa ?"
3,"What famous servicemen was born in Europe , died in Asia , and was laid to rest in Africa ?"
4,McCarren Airport is located in what city ?
4,McCarren Aerodrome is located in what city ?
2,What is RCD ?
2,Quel is RCD ?
0,Why shouldn 't you remove a bee stinger with tweezers ?
0,Why shouldn 't you eliminating a bee stinger with tweezers ?
2,What does HIV stand for ?
2,Quel does HIV stand for ?
4,In what country is a stuck-out tongue a friendly greeting ?
4,In what country is a stuck-out tongue a friendly greetings ?
5,What is the average hourly rate of American workers ?
5,What is the average calendar rate of American workers ?
4,Where can I find information on the cyclone that hit New Jersey on 8/28/1941 ?
4,Everytime can I find information on the cyclone that hit New Jersey on 8/28/1941 ?
3,Who was the author of the famous fairy tale `` Snow White and Seven Dwarfs '' ?
3,Who was the auteur of the famous fairy tale `` Snow White and Seven Dwarfs '' ?
0,How can I get a CCT diagram ?
0,How can I get a CCT diagrams ?
0,What does the name Billie mean ?
0,Quoi does the name Billie mean ?
0,What are the powers and weaknesses of Green Lantern 's ring ?
0,Quoi are the powers and weaknesses of Green Lantern 's ring ?
5,How far can a man travel in outer space ?
5,How far can a bloke travel in outer space ?
0,What made the short-lived Star Hawks strip so unique ?
0,What introduced the short-lived Star Hawks strip so unique ?
0,How is plastic made ?
0,How is plastic accomplished ?
0,What causes pneumonia ?
0,Quel causes pneumonia ?
0,What are field effect transistors ?
0,Quel are field effect transistors ?
2,What is the correct way to abbreviate cc. at the bottom of a business letter ?
2,Whar is the correct way to abbreviate cc. at the bottom of a business letter ?
3,Who told all in Ball Four ?
3,Who say all in Ball Four ?
3,Who has the only speaking role in `` Silent Movie '' ?
3,Who has the only speaking role in `` Muted Movie '' ?
4,Where is Procter & Gamble based in the U.S. ?
4,Where is Procter & Bet based in the U.S. ?
0,What is saltpeter ?
0,Quel is saltpeter ?
3,Name the food company that traveled to Soviet Georgia to film a series of ads .
3,Name the food company that traveled to Soviet Georgia to film a series of commercials .
3,"What TV character said ; `` One of these days , Alice , pow , right in the kisser '' ?"
3,"What TV character avowed ; `` One of these days , Alice , pow , right in the kisser '' ?"
1,What food did Marco Polo introduce into Italy from the court of Kubla Khan ?
1,What edible did Marco Polo introduce into Italy from the court of Kubla Khan ?
0,What are amaretto biscuits ?
0,Quel are amaretto biscuits ?
4,"Where was helium first discovered , hence its name ?"
4,"Where was helium first discovered , consequently its name ?"
4,What country has the highest arson rate ?
4,Whar country has the highest arson rate ?
3,Who wrote `` Much Ado About Nothing '' ?
3,Who wrote `` Much Ado About Nada '' ?
0,What is color ?
0,Whar is color ?
