class,text
4,What sprawling U.S. state boasts the most airports ?
2,What is AFS ?
2,What is AFS ?
0,How do you make the color purple ?
4,What are the four largest mountain ranges in the continental United States ?
1,What type of currency is used in China ?
1,What does a deltiologist collect ?
0,How do birds find their way back to the same place every year ?
1,The Jewish alphabet is called what ?
4,"Where on the Web is Adventours Tours from Sydney , Australia ?"
4,"Where on the Web is Adventours Tours from Sydney , Australia ?"
0,What is dry ice ?
0,"What 's the meaning of the Latin battle cry : Ad arma , ad arma ."
0,"What was archy , and mehitabel ?"
0,"What was archy , and mehitabel ?"
1,What five-time winner of the Kentucky Derby lost his first 25 races ?
2,What do the letters ZIP stand for in the phrase `` ZIP code '' ?
3,Who invented the horoscope ?
3,What 's Japan 's largest car manufacturer ?
0,Why do they sterilize the needle for lethal injection ?
3,Who is Coronado ?
2,What is the abbreviated form of the National Bureau of Investigation ?
0,What is a glory hole ?
2,What does ` PSI ' stand for ?
2,What does ` PSI ' stand for ?
5,What percentage of Americans own their homes ?
5,How much could you rent a Volkswagen bug for in 1966 ?
4,What 's the fifth-largest country in the world ?
0,What 's the difference between J.D. and LL.M. ?
1,What terror of the sea did Johnny Horton sing about ?
2,What is the full form of .com ?
0,How is plastic made ?
0,What is an aurora ?
5,When does the Bible say the seasons started ?
5,How fast does the fastest car go ?
0,What is a virtual IP address ?
5,How many languages does the Pope speak ?
4,What countries have the largest armed forces in the world ?
0,What is the meaning of `` CPR '' ?
0,What category does the color pink denote in the Trivial Pursuit Baby Boomer Edition ?
0,What is the meaning of `` CPR '' ?
2,What does `` B.Y.O.B. '' mean ?
0,How can SQL queries be improved ?
0,What is a Canada two-penny black ?
5,How many chairs are shown in Vincent Van Gogh 's 188 work The Artist 's Room in Arles ?
3,Who is the one Independent Member of Congress ?
4,Where are the 49 steps ?
3,Who does the advertizing for Frito-Lay ?
2,What is the abbreviation of General Motors ?
1,What golfing accessory was patented by George Grant on December 12
3,"Who does Shakespeare 's Antonio borrow 3 , 0 ducats from ?"
4,"What is the address for the main government office in Rome , Italy ?"
2,What does the abbreviation cwt. ?
2,What is the abbreviation for micro ?
2,What is the abbreviated form of the National Bureau of Investigation ?
2,What is the abbreviation for micro ?
1,What famous events have happened on March 27 ?
3,Rotary engines were manufactured by which company ?
1,What was the first TV set to include a remote control ?
2,What does the T.S. stand for in T.S. Eliot 's name ?
0,How did Peabody and Sherman travel through time ?
3,Who made the first airplane ?
5,The Iraqis launched their attack on Kuwait on what day ?
5,The Iraqis launched their attack on Kuwait on what day ?
5,When was Florida admitted into the Union ?
2,What is DTMF ?
2,What is DTMF ?
4,In what country is a stuck-out tongue a friendly greeting ?
4,What is one of the cities that the University of Minnesota is located in ?
5,What month did the Edmund Fitzgerald sink ?
5,What month did the Edmund Fitzgerald sink ?
4,What were the cities of Dickens 's A Tale of Two Cities ?
5,How long does the average domesticated ferret live ?
3,What journalist can be found in and around Walden Puddle ?
4,On which Hawaiian island is Pearl Harbor ?
0,How can I transport files from one computer to another ?
0,How do you stop junk snail mail ?
1,What Judith Rossner novel was made into a film starring Diane Keaton ?
0,What is porphyria ?
4,Which is the wealthiest country in the world ?
0,What is porphyria ?
1,What is the mission of Nike ?
4,"Where was helium first discovered , hence its name ?"
0,What is hydrogen ?
1,What does the method called `` cold fusion '' create ?
3,Saddam Hussein was compared to whom by President Bush ?
2,What is the abbreviated term used for the National Bureau of Investigation ?
5,What is the time it takes a typist to type a screenplay that is 100 pages long ?
0,How does General Mills manufacture Cheerios ?
1,What musical instrument did Prewitt play in James Jones 's From Here to Eternity ?
5,What percentage of the body is muscle ?
3,"What TV character said ; `` One of these days , Alice , pow , right in the kisser '' ?"
5,How much did the minimum wage amount to in 1991 ?
2,What is the abbreviation for micro ?
2,What is the abbreviation for micro ?
3,Who was the architect of Central Park ?
0,What is tyvek ?
2,What does e.g. stand for ?
0,What is tyvek ?
2,What does A&W of root beer fame stand for ?
1,"In Hemingway 's `` Old Man and the Sea , '' what kind of fish does the old man catch ?"
0,What is the `` 7-minute cigarette '' ?
0,What is the `` 7-minute cigarette '' ?
0,What is the circumorbital hematoma ?
1,What creature scares people in the film `` Jaws '' ?
4,Name a country that is developing a magnetic levitation railway system ?
1,Name Li 'l Abner 's favorite Indian drink .
0,What made the short-lived Star Hawks strip so unique ?
3,Who played the original Charlie 's Angels ?
3,Who was the first English circumnavigator of the globe ?
3,Who was the first English circumnavigator of the globe ?
5,What year was the Avery Dennison company founded ?
2,What does U.S.S.R. stand for ?
2,What does snafu stand for ?
1,What kind of wine is Spumante ?
0,How can I get a CCT diagram ?
0,What is June 's birthstone ?
5,When is the site www.questions.com going to open ?
0,What is June 's birthstone ?
5,How long does a dog sleep ?
5,What percent of world 's fresh water is found in Canada ?
4,Where can I find the status of my tax return ?
2,What does INRI stand for when used on Jesus ' cross ?
5,When is a woman most fertile ?
5,How many double-word-score spaces are there on a Scrabble Crossword Game board ?
1,What money was used here ?
3,Who was the star witness at the Senate Watergate hearings ?
5,How many head injuries are there in recreational ice skating each year ?
1,What films featured the character Popeye Doyle ?
1,What films featured the character Popeye Doyle ?
2,What is the full form of .com ?
2,What is the full form of .com ?
5,When was the San Francisco fire ?
5,When was the San Francisco fire ?
5,How many gallons of water go over Niagra Falls every second ?
0,What 's the motto of the Boy Scouts ?
4,What sprawling U.S. state boasts the most airports ?
5,How long does a human live ?
3,Who shot and killed himself while painting Wheatfield with Crows ?
5,What is the student population at the University of Massachusetts in Amherst ?
2,What is the acronym for the National Bureau of Investigation ?
3,What was Thatcher 's first name ?
