class,text
4,What sprawling U.S. state boasts the most airports ?
4,What sprawling U.S. state the most airports ?
2,What is AFS ?
2,is AFS ?
2,What is AFS ?
0,How do you make the color purple ?
0,How do you make the colourise purple ?
2,AFS is What ?
4,What are the four largest mountain ranges in the continental United States ?
4,What are the four largest mint ranges in the continental United States ?
1,What type of currency is used in China ?
1,What type of currency is used Cathay in China ?
1,What does a deltiologist collect ?
1,What does a deltiologist gather ?
5,How long does it take the moon to revolve around the Earth ?
5,How long does it postulate the moon to revolve around the Earth ?
0,How do birds find their way back to the same place every year ?
0,How do birds place their way back to the same find every year ?
2,CNN is the abbreviation for what ?
2,CNN is the abbreviation for ?
2,CNN is the abbreviation for what ?
2,CNN is the what for abbreviation ?
1,The Jewish alphabet is called what ?
1,The Jewish alphabet called what ?
0,What is a pyrotechnic display ?
0,What is a firework display ?
2,"What do the letters CE stand for on so many products , particularly electrical , purchased now ?"
5,When was Ozzy Osbourne born ?
5,When was born Osbourne Ozzy ?
2,"answer What do the letters CE stand for on so many products , particularly electrical , purchased now ?"
4,"Where on the Web is Adventours Tours from Sydney , Australia ?"
4,"Where the Web is Adventours Tours from Sydney , Australia ?"
3,"The lawyer who represented Randy Craft , what was his name ?"
3,"The lawyer was represented Randy Craft , what who his name ?"
4,"Where on the Web is Adventours Tours from Sydney , Australia ?"
4,"is on the Web Where Adventours Tours from Sydney , Australia ?"
0,What is dry ice ?
0,"What 's the meaning of the Latin battle cry : Ad arma , ad arma ."
0,"What 's the meaning of the Latin struggle cry : Ad arma , ad arma ."
0,is dry ice ?
3,Who earns their money the hard way ?
3,Who earns their money the hard WHO way ?
4,What country 's people are the top television watchers ?
4,What country 's people are the top telecasting watchers ?
0,"What was archy , and mehitabel ?"
0,"What was archy , and mehitabel ?"
0,"archy was What , and mehitabel ?"
1,What five-time winner of the Kentucky Derby lost his first 25 races ?
1,What lost winner of the Kentucky Derby five-time his first 25 races ?
0,What is time ?
0,What is clock ?
2,What do the letters ZIP stand for in the phrase `` ZIP code '' ?
2,What do the letters ZIP stand encrypt for in the phrase `` ZIP code '' ?
3,Who invented the horoscope ?
3,Who invented horoscope ?
3,Who was the king who signed the Magna Carta ?
3,Who was king who signed the Magna Carta ?
1,What is a camel hair brush actually made out of ?
1,What a camel hair brush actually made out of ?
1,What did Louis Cartier invent for aviator Santos Dumont in 1940 ?
1,What did Louis Cartier invent 1940 aviator Santos Dumont in for ?
3,What 's Japan 's largest car manufacturer ?
3,What 's Japan 's car manufacturer ?
1,What did Louis Cartier invent for aviator Santos Dumont in 1940 ?
1,What was the longest war in U.S. history ?
1,What was the longest war in history.S. U ?
4,What country has the port of Haifa ?
4,embrasure What country has the port of Haifa ?
0,Why do they sterilize the needle for lethal injection ?
0,Why do they sterilize the needle shot for lethal injection ?
3,Who is Coronado ?
3,Who Coronado is ?
2,What is the abbreviated form of the National Bureau of Investigation ?
2,Bureau is the abbreviated form of the National What of Investigation ?
0,What does verdandi mean ?
0,What Verdandi does verdandi mean ?
1,What 's an infant seal called ?
1,What 'infant an s seal called ?
2,What does G.M.T. stand for ?
2,What does G.thousand M.T. stand for ?
0,"What was Al Capone finally imprisoned for , in 1931 ?"
0,"What Al was Capone finally imprisoned for , in 1931 ?"
0,What is a glory hole ?
0,What is a live glory hole ?
2,What does ` PSI ' stand for ?
2,What stand ` PSI ' does for ?
1,What are Halloween 's colors ?
2,What does ` PSI ' stand for ?
2,What does ` PSI ' standstill for ?
5,How many `` eyes '' does a coconut have ?
5,How many `` eyes '' does a have ?
1,What are s 'Halloween colors ?
1,What is the term for a group of geese ?
1,What is the terminus for a group of geese ?
1,What award is the `` Oscar '' of advertising ?
1,What award is the Oscar '' of advertising ?
5,What ratio of children of ages between two and eleven watch ` The Simpsons ' ?
5,What ratio of children of ages between two and ` watch eleven The Simpsons ' ?
5,What percentage of Americans own their homes ?
5,What percentage of Americans American own their homes ?
0,What baseball expression came from the nautical term for ships sailing between the Atlantic and Pacific before the Panama Canal ?
0,What baseball expression came from the nautical term for send gliding between the Atlantic and Pacific before the Panama Canal ?
5,How much could you rent a Volkswagen bug for in 1966 ?
5,How much could you rent a Volkswagen intercept for in 1966 ?
3,What little boy and dog live in a shoe ?
3,What picayune boy and dog live in a shoe ?
4,What building built in 18 contains 327 miles of book shelves ?
4,What building of in 18 contains 327 miles built book shelves ?
1,What was the distinguishing mark on the `` Little Rascals '' dog ?
1,What was the distinguishing stain on the `` Little Rascals '' dog ?
1,In what movie is the number nine found in the title ?
1,IN what movie is the number nine found in the title ?
4,What 's the fifth-largest country in the world ?
4,What 's the in country fifth-largest the world ?
0,What 's the difference between J.D. and LL.M. ?
0,What 's the divergence between J.D. and LL.M. ?
1,What terror of the sea did Johnny Horton sing about ?
1,What terror of Horton sea did Johnny the sing about ?
2,What is the full form of .com ?
2,What is the full form of .live com ?
0,How is plastic made ?
0,How is plastic ?
3,What doctor is synonymous with footwear and foot care ?
3,What doctor is synonymous with footwear and foot attention ?
3,What level of government or governmental agency is responsible for dealing with racism ?
3,What level of with or governmental agency is responsible for dealing government racism ?
0,What is an aurora ?
0,What is an ?
5,How long does it take light to reach the Earth from the Sun ?
5,How long does it tenacious take light to reach the Earth from the Sun ?
5,When does the Bible say the seasons started ?
5,When temper does the Bible say the seasons started ?
5,How fast does the fastest car go ?
5,How fast does the fastest car last ?
4,What city is the Kentucky Horse Park near ?
4,What city virtually is the Kentucky Horse Park near ?
0,What is a virtual IP address ?
0,What is a direct virtual IP address ?
5,How many languages does the Pope speak ?
5,How many languages pontiff does the Pope speak ?
4,What countries have the largest armed forces in the world ?
4,nation What countries have the largest armed forces in the world ?
0,What is the meaning of `` CPR '' ?
0,What is the meaning `` of CPR '' ?
0,What is the meaning of `` CPR '' ?
0,What is meaning of `` CPR '' ?
0,What category does the color pink denote in the Trivial Pursuit Baby Boomer Edition ?
2,What does `` B.Y.O.B. '' mean ?
2,What does `` B.Y.O.bacillus. '' mean ?
0,What category does the color denote in the Trivial Pursuit Baby Boomer Edition ?
0,How can SQL queries be improved ?
0,can SQL queries be improved ?
0,What is a Canada two-penny black ?
0,two-penny is a Canada What black ?
5,How many chairs are shown in Vincent Van Gogh 's 188 work The Artist 's Room in Arles ?
5,How many chairs are shown in Vincent Van 188 's Gogh work The Artist 's Room in Arles ?
3,Who is the one Independent Member of Congress ?
3,Who is the one Independent appendage of Congress ?
1,What is the only substance that gives food its `` taste '' when eaten ?
1,What is the only substance that gives food its `` taste '' when eat ?
5,What is the probability that at least 2 out of 25 people will have the same birthday ?
5,What is the probability that at least 2 out of 25 people will have the same At birthday ?
4,Where are the 49 steps ?
4,are the 49 steps ?
3,Who invented `` The Muppets '' ?
3,WHO invented `` The Muppets '' ?
3,Who does the advertizing for Frito-Lay ?
3,advertizing does the Who for Frito-Lay ?
2,What is the abbreviation of General Motors ?
2,What the is abbreviation of General Motors ?
1,What golfing accessory was patented by George Grant on December 12
1,What golfing accessory was along patented by George Grant on December 12
3,"Who does Shakespeare 's Antonio borrow 3 , 0 ducats from ?"
3,"Who does Shakespeare 's Antonio borrow triplet , 0 ducats from ?"
4,"What is the address for the main government office in Rome , Italy ?"
4,"What is the accost for the main government office in Rome , Italy ?"
3,Who is Stein Eriksen ?
3,Who is stein Stein Eriksen ?
4,Where are the Union Stockyards ?
4,Where are the Union stockyard Stockyards ?
4,What southwestern state is dubbed The Silver State ?
4,What dubbed state is southwestern The Silver State ?
2,What does the abbreviation cwt. ?
2,the does What abbreviation cwt. ?
2,What is the abbreviation for micro ?
2,What the is abbreviation for micro ?
2,What is the abbreviated form of the National Bureau of Investigation ?
2,What is the abbreviation for micro ?
2,What is the abbreviation for ?
3,Who wrote `` Much Ado About Nothing '' ?
3,Who wrote `` Much Ado Nothing '' ?
2,What is the abbreviated form of National Bureau of Investigation ?
1,What famous events have happened on March 27 ?
1,What events have happened on March 27 ?
2,What does HIV stand for ?
2,What does HIV for stand ?
3,Rotary engines were manufactured by which company ?
3,Rotary construct engines were manufactured by which company ?
3,What actress 's autobiography is titled Shelley : Also Known as Shirley ?
3,What actress 's autobiography is titled Shelley : besides Known as Shirley ?
1,What animal has the best hearing ?
1,What animal has best hearing ?
1,What was the first TV set to include a remote control ?
1,What was the first TV set be to include a remote control ?
2,What does the T.S. stand for in T.S. Eliot 's name ?
2,What does the.S. stand for in T.S. Eliot 's name ?
0,How did Peabody and Sherman travel through time ?
0,How time Peabody and Sherman travel through did ?
1,Which comic strip was never turned into a Broadway musical ?
1,Which comic strip was never turned a Broadway musical ?
3,Who made the first airplane ?
3,Who made the first aeroplane airplane ?
4,What country was Sir Edmund Hillary born in ?
4,What country was Sir Edmund Hillary digest in ?
3,Who told all in Ball Four ?
3,Who told all in Ball ?
5,The Iraqis launched their attack on Kuwait on what day ?
5,The Koweit Iraqis launched their attack on Kuwait on what day ?
5,The Iraqis launched their attack on Kuwait on what day ?
5,When was Florida admitted into the Union ?
5,When was Florida comprise admitted into the Union ?
2,What is DTMF ?
2,is DTMF ?
2,What is DTMF ?
4,In what country is a stuck-out tongue a friendly greeting ?
4,In what country is a stuck-out tongue a friendly ?
2,is What DTMF ?
