class,text
2,What is the acronym for the National Bureau of Investigation ?
4,Where are the headquarters of Eli Lilly ?
4,Where are headquarters of Eli Lilly ?
4,What city 's theatrical district has been dubbed The Roaring Forties ?
4,What 's theatrical district has been dubbed The Roaring Forties ?
0,How can I get a CCT diagram ?
0,How I get a CCT diagram ?
2,What is acronym for the National Bureau of Investigation ?
4,Where is Windsor Castle ?
4,Where Windsor Castle ?
4,What city 's theatrical district has been dubbed The Roaring Forties ?
4,What 's theatrical district has been dubbed The Roaring Forties ?
4,Name a country that is developing a magnetic levitation railway system ?
4,Name a country that is developing a magnetic railway system ?
2,What is the acronym for the National Bureau of Investigation ?
2,What is the acronym for National Bureau of Investigation ?
5,When was the first Wall Street Journal published ?
5,When the first Wall Street Journal published ?
0,How can I get a CCT diagram ?
0,How can I a CCT diagram ?
2,What is the abbreviated term used for the National Bureau of Investigation ?
5,How long does the average domesticated ferret live ?
5,How does the average domesticated ferret live ?
2,What is abbreviated term used for the National Bureau of Investigation ?
3,"Who does Shakespeare 's Antonio borrow 3 , 0 ducats from ?"
3,"Who does 's Antonio borrow 3 , 0 ducats from ?"
0,Why do they call a hamburger a hamburger when there is no ham ?
0,Why do they call a a hamburger when there is no ham ?
5,How many different languages are spoken in Europe ?
5,How different languages are spoken in Europe ?
2,What is the abbreviation for micro ?
2,What is abbreviation for micro ?
5,What year was Janet Jackson 's first album released ?
5,What year Janet Jackson 's first album released ?
3,What major airline has the best safety record in the world ?
3,What major airline has the best record in the world ?
4,What continent pushes up the Executive Committee mountain range ?
4,What continent pushes the Executive Committee mountain range ?
5,What is the date of Bastille Day ?
5,What is date of Bastille Day ?
0,How can someone become a federal agent ?
0,How can someone a federal agent ?
4,What are the four largest mountain ranges in the continental United States ?
4,What are four largest mountain ranges in the continental United States ?
5,When does the Bible say the seasons started ?
5,When does Bible say the seasons started ?
2,What is the abbreviation for micro ?
2,What is abbreviation for micro ?
0,What is the meaning of `` CPR '' ?
0,What is meaning of `` CPR '' ?
4,What is Bill Gates of Microsoft E-mail address ?
4,What is Bill Gates Microsoft E-mail address ?
0,What is porphyria ?
0,What is ?
0,What is porphyria ?
0,What porphyria ?
5,What percent of world 's fresh water is found in Canada ?
5,What of world 's fresh water is found in Canada ?
2,What is DSL ?
2,What DSL ?
4,What erupts every hour at Yellowstone National Park ?
2,What is DSL ?
2,What does A&W of root beer fame stand for ?
2,What does A&W of beer fame stand for ?
2,is DSL ?
4,What erupts every hour Yellowstone National Park ?
0,How do birds find their way back to the same place every year ?
1,What 1965 film had Jack Lemmon portraying a cartoonist ?
1,1965 film had Jack Lemmon portraying a cartoonist ?
0,How did people respond to the idea of the first millenium ?
0,How did people respond to the idea of first millenium ?
2,What does SIDS stand for ?
2,What SIDS stand for ?
0,How do birds find their way back the same place every year ?
4,"Where on the Web is Adventours Tours from Sydney , Australia ?"
4,"Where on the Web Adventours Tours from Sydney , Australia ?"
5,How many web servers are there ?
5,How many web servers are ?
0,What is the circumorbital hematoma ?
