class,text
2,"What do the letters CE stand for on so many products , particularly electrical , purchased now ?"
2,"What do letters CE stand for on so many products , particularly electrical , purchased now ?"
2,What is the acronym for the National Bureau of Investigation ?
2,What is acronym for the National Bureau of Investigation ?
4,What city 's theatrical district has been dubbed The Roaring Forties ?
4,What 's theatrical district has been dubbed The Roaring Forties ?
4,Where is Logan Airport ?
4,Where Logan Airport ?
1,What food did Marco Polo introduce into Italy from the court of Kubla Khan ?
1,What food did Marco Polo introduce into Italy from the court of Kubla ?
1,What does the method called `` cold fusion '' create ?
1,What does method called `` cold fusion '' create ?
3,Who does the advertizing for Frito-Lay ?
3,Who does advertizing for Frito-Lay ?
2,What is the acronym for the National Bureau of Investigation ?
2,What is the acronym for National Bureau of Investigation ?
3,What little boy and dog live in a shoe ?
3,What little and dog live in a shoe ?
4,Where can I buy a good snowboard for less than $200 ?
4,Where can I buy a good for less than $200 ?
1,Name the vessel used by the Atari Force in the DC comics .
1,Name the vessel by the Atari Force in the DC comics .
5,How many gallons of water go over Niagra Falls every second ?
5,How many gallons of go over Niagra Falls every second ?
5,When was the first Wall Street Journal published ?
5,When the first Wall Street Journal published ?
4,Where did Hillary Clinton graduate college ?
4,Where Hillary Clinton graduate college ?
4,Where do you find information about the Queensland National Competition Policy
4,Where do find information about the Queensland National Competition Policy
5,When did Spielberg direct `` Jaws '' ?
5,When did Spielberg `` Jaws '' ?
5,How long does the average domesticated ferret live ?
5,How does the average domesticated ferret live ?
5,How many varieties of twins are there ?
5,How many of twins are there ?
4,What 's the name of the temple that is located near the capital city of Laos ?
4,What 's name of the temple that is located near the capital city of Laos ?
2,CNN is the abbreviation for what ?
2,CNN is abbreviation for what ?
3,Who is the prime minister of Australia ?
3,Who is prime minister of Australia ?
2,What is the abbreviation of the company name ` General Motors ' ?
2,What is the abbreviation of the company ` General Motors ' ?
1,What money was used here ?
1,What money used here ?
4,Where did makeup originate ?
4,Where did makeup ?
4,Where is Tornado Alley ?
4,Where Tornado Alley ?
0,Why shouldn 't you remove a bee stinger with tweezers ?
0,Why 't you remove a bee stinger with tweezers ?
2,What is LMDS ?
2,What LMDS ?
2,What is the abbreviation for micro ?
2,What is LMDS ?
2,is LMDS ?
3,What kind of organization is ` Last Chance for Animals ' ?
3,What kind of organization is Last Chance for Animals ' ?
2,What is abbreviation for micro ?
5,What year was Janet Jackson 's first album released ?
5,What year Janet Jackson 's first album released ?
3,"What cigarette company urged us , `` Come to where the flavor is ? ''"
3,"What cigarette company urged , `` Come to where the flavor is ? ''"
0,Why are eggs supposed to be stored small end down ?
0,Why are eggs supposed to be small end down ?
5,How many e-commerce companies are started every day ?
5,How many e-commerce are started every day ?
0,How do you handle a hungry man ?
0,How do you a hungry man ?
3,Who won World War II ?
3,Who World War II ?
1,What kind of creatures are the Canary Islands named for ?
1,What kind creatures are the Canary Islands named for ?
3,"Whose special bear 's creator was born on January 18 , 1779 ?"
3,"Whose bear 's creator was born on January 18 , 1779 ?"
4,What continent pushes up the Executive Committee mountain range ?
4,What continent pushes the Executive Committee mountain range ?
0,What made the short-lived Star Hawks strip so unique ?
0,What made the Star Hawks strip so unique ?
1,What 's the term for a bet before cards are dealt ?
1,What ' the term for a bet before cards are dealt ?
3,Who played the original Charlie 's Angels ?
3,Who played the Charlie 's Angels ?
5,When did the use of `` the syringe '' first appear in medicinal history ?
5,When did the of `` the syringe '' first appear in medicinal history ?
1,What are Halloween 's colors ?
1,What Halloween 's colors ?
0,What caused the death of Bob Marley ?
0,What caused the death of Bob ?
5,When does the Bible say the seasons started ?
5,When does Bible say the seasons started ?
2,What is the abbreviation for micro ?
2,What is abbreviation for micro ?
0,What is time ?
0,What is ?
0,What is time ?
0,What time ?
1,"In Hemingway 's `` Old Man and the Sea , '' what kind of fish does the old man catch ?"
1,What is the name of the song that Dracula plays on the organ ?
1,What is the name of the song that Dracula plays on organ ?
1,"Hemingway 's `` Old Man and the Sea , '' what kind of fish does the old man catch ?"
0,How can I search for a word within my own webpage ?
0,How can I for a word within my own webpage ?
5,How many continents are there ?
5,How continents are there ?
5,How large is the Arctic refuge to preserve unique wildlife and wilderness value on Alaska 's north coast ?
5,How large is the Arctic refuge to preserve unique and wilderness value on Alaska 's north coast ?
5,How many points is a bullseye worth in darts ?
5,How many points is a bullseye worth darts ?
2,What does snafu stand for ?
2,What does snafu for ?
4,McCarren Airport is located in what city ?
4,Airport is located in what city ?
