class,text
0,"well , this movie proves you wrong on both counts ."
0,"well , this cinematic proves you wrong on both counts ."
0,"an exit sign , that is ."
0,"an departing sign , that is ."
0,"it 's so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in bridget jones 's diary ."
0,"it 's so monotonous that it makes you forgive every fake , dishonest , amusing and , ultimately , more perceptive moment in bridget jones 's diary ."
1,you 'll know a star when you see one .
1,you 'll know a star when you seeing one .
0,"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks ."
0,"it 's not original , and , jacked of the element of surprise , it does n't have any huge smiling in its story of irresponsible cops who love to play pranks ."
0,"... an incredibly heavy-handed , manipulative dud that feels all too familiar ."
0,"... an appallingly heavy-handed , manipulative dud that feels all too familiar ."
0,i 'm not sure which will take longer to heal : the welt on johnny knoxville 's stomach from a riot-control projectile or my own tortured psyche .
0,i 'm not persuaded which will take anymore to heal : the welt on johnny knoxville 's stomach from a riot-control projectile or my own tortured psyche .
1,the charms of the lead performances allow us to forget most of the film 's problems .
1,the charms of the lead performances allow us to forget most of the cinema 's problems .
1,there 's a lot of tooth in roger dodger .
1,there 's a batch of tooth in roger dodger .
0,"priggish , lethargically paced parable of renewal ."
0,"priggish , lethargically paced dish of renewal ."
0,"the most memorable moment was when green threw medical equipment at a window ; not because it was particularly funny , but because i had a serious urge to grab the old lady at the end of my aisle 's walker and toss it at the screen in frustration ."
0,"the most eventful moment was when green threw medicine equipment at a window ; not because it was particularly funny , but because i had a serious urge to grab the old lady at the end of my gangway 's walker and lance it at the screen in frustration ."
1,"over the years , hollywood has crafted a solid formula for successful animated movies , and ice age only improves on it , with terrific computer graphics , inventive action sequences and a droll sense of humor ."
1,"over the olds , hollywood has worded a solid formula for successful animated movies , and ice age only improves on it , with outstanding computer graphics , inventive action sequences and a droll sense of humor ."
1,"i liked it because it was so endlessly , grotesquely , inventive ."
1,"i liked it because it was so endlessly , grotesquely , ingenious ."
1,pretty good little movie .
1,pretty buena little movie .
0,"should n't have been allowed to use the word `` new '' in its title , because there 's not an original character , siuation or joke in the entire movie ."
0,"should n't have been allowed to employs the word `` new '' in its title , because there 's not an original character , siuation or giggle in the entire movie ."
0,"no , i hate it ."
0,"no , i detest it ."
0,the first question to ask about bad company is why anthony hopkins is in it .
0,the first question to ask about bad companies is why anthony hopkins is in it .
0,"with flashbulb editing as cover for the absence of narrative continuity , undisputed is nearly incoherent , an excuse to get to the closing bout ... by which time it 's impossible to care who wins ."
0,"with flashbulb editing as cover for the absence of narration continuity , irrefutable is nigh incoherent , an excuse to get to the closing bout ... by which time it 's impossible to care who wins ."
0,blue crush is as predictable as the tides .
0,bleu crush is as predictable as the tides .
1,"even at its worst , it 's not half-bad ."
1,"even at its hardest , it 's not half-bad ."
1,george lucas returns as a visionary with a tale full of nuance and character dimension .
1,george lucas comeback as a visionary with a tale full of nuance and character dimension .
1,"sly , sophisticated and surprising ."
1,"duplicitous , sophisticated and surprising ."
1,"with this masterful , flawless film , -lrb- wang -rrb- emerges in the front ranks of china 's now numerous , world-renowned filmmakers ."
1,"with this masterful , flawless cinema , -lrb- wang -rrb- emerges in the front classifications of china 's now numerous , world-renowned filmmakers ."
0,sewer rats could watch this movie and be so skeeved out that they 'd need a shower .
0,drains rats could watch this movie and be so skeeved out that they 'd need a shower .
1,"awesome work : ineffable , elusive , yet inexplicably powerful"
1,"awesome work : ineffable , elusive , even inexplicably powerful"
0,"each scene drags , underscoring the obvious , and sentiment is slathered on top ."
