class,text
3,Which oil company almost picked a word that meant `` stalled car '' in Japanese as its new international name ?
3,Which oil company almost picked a news that meant `` stalled car '' in Japanese as its new international name ?
5,How many web servers are there ?
5,How many WWW servers are there ?
3,What is Pittsburgh 's baseball team called ?
3,What is Pittsburgh 's baseball squad called ?
2,What is the abbreviated form of the National Bureau of Investigation ?
2,What is the abbreviated form of the National bureau of Investigation ?
5,What percent of world 's fresh water is found in Canada ?
5,What percent of world 's fresh irrigate is found in Canada ?
5,What is the speed of the Mississippi River ?
5,What is the accelerate of the Mississippi River ?
4,What sprawling U.S. state boasts the most airports ?
4,What sprawling U.S. state bluster the most airports ?
2,What does pH stand for ?
2,What does pH abide for ?
1,What was the first TV set to include a remote control ?
1,What was the 1st TV set to include a remote control ?
4,What erupts every hour at Yellowstone National Park ?
4,What erupt every hour at Yellowstone National Park ?
2,What is the abbreviation of General Motors ?
2,What is the abbreviation of General drive ?
2,What does SIDS stand for ?
2,What does SIDS fend for ?
0,"What was archy , and mehitabel ?"
0,"What was archy , and mehitabel ?"
0,"What do Hank Aaron , Jimmy Stewart , and Howard K. Smith have in common ?"
0,"What do Hank Aaron , Jimmy Stewart , and Howard green. Smith have in common ?"
0,What category does the color pink denote in the Trivial Pursuit Baby Boomer Edition ?
0,What category does the color pink denote in the Trivial Pursuit coddle Boomer Edition ?
1,What is the mission of Nike ?
1,What is the charge of Nike ?
5,How much could you rent a Volkswagen bug for in 1966 ?
5,How much could you rent a Volkswagen germ for in 1966 ?
2,What is the abbreviated form of the National Bureau of Investigation ?
2,What is the abbreviated cast of the National Bureau of Investigation ?
5,What amount of money did the Philippine ex-dictator Marcos steal from the treasury ?
5,What amount of money did the Philippine ex-dictator Marcos slip from the treasury ?
4,What were the cities of Dickens 's A Tale of Two Cities ?
4,What were the cities of Dickens 's A Tale of II Cities ?
5,When was Florida admitted into the Union ?
5,When was Florida accommodate into the Union ?
5,What percentage of the body is muscle ?
5,What percentage of the body is muscularity ?
3,Rotary engines were manufactured by which company ?
3,Rotary engines were manufactured by which accompany ?
1,What money was used here ?
1,What money was apply here ?
1,"In Hemingway 's `` Old Man and the Sea , '' what kind of fish does the old man catch ?"
1,"In Hemingway 's `` Old Man and the Sea , '' what kind of fish does the old man arrest ?"
5,What is the cost of the drugs used in tuberculosis treatments ?
5,What is the cost of the drugs employ in tuberculosis treatments ?
4,Where is Windsor Castle ?
4,Where is Windsor castle ?
3,Who was the star witness at the Senate Watergate hearings ?
