class,text
0,"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks ."
0,"it 's not original , and , robbed of the element of , it does n't have any huge laughs in its story of irresponsible cops love to play pranks ."
0,"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who dear to play prank ."
0,"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to immense play pranks ."
0,"it 's not original , love , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who and to play pranks ."
0,director douglas mcgrath takes on nickleby with all the halfhearted zeal of an 8th grade boy delving into required reading .
0,acquire director douglas mcgrath takes on nickleby with all the halfhearted zeal of an 8th grade boy delving into required reading .
0,director douglas mcgrath reading on nickleby with all the halfhearted zeal of an 8th grade boy delving into required takes .
0,director douglas mcgrath takes on nickleby with all the halfhearted of an 8th boy delving into required reading .
0,director douglas mcgrath takes on nickleby with all the halfhearted zeal of an 8th gradation boy delving into needed reading .
1,"amy and matthew have a bit of a phony relationship , but the film works in spite of it ."
1,"amy and matthew have a bit of a phony relationship , but the film works in bitchiness of it ."
1,"amy and matthew have A a bit of a phony relationship , but the film works in spite of it ."
1,"amy and matthew have a bit of phony relationship , but the film works in spite of it ."
1,"amy and matthew have a works of a phony relationship , but the film bit in spite of it ."
0,"... while each moment of this broken character study is rich in emotional texture , the journey does n't really go anywhere ."
0,"... while each moment of this interrupt role study is rich in emotional texture , the journey does n't really go anywhere ."
0,"... while each moment of this broken character study is in emotional texture , the journey does really go anywhere ."
0,"... while each moment of this broken character emotional is rich in study texture , the journey does n't really go anywhere ."
0,"... while each plump moment of this broken character study is rich in emotional texture , the journey does n't really go anywhere ."
0,"take away the controversy , and it 's not much more watchable than a mexican soap opera ."
0,"take away the controversy , and it 's not much ampere more watchable than a mexican soap opera ."
0,"take away the controversy , and it 's not much more watchable than a mexican soap ."
0,"take away s controversy , and it 'the not much more watchable than a mexican soap opera ."
0,"make away the controversy , and it 's not much more watchable than a mexican soap opera ."
1,"entirely suspenseful , extremely well-paced and ultimately ... dare i say , entertaining !"
1,"entirely suspenseful , extremely well-paced ultimately ... dare i say , entertaining !"
1,"entirely suspenseful , extremely well-paced and ultimately ... dare i altogether say , entertaining !"
1,"entirely suspenseful , extremely well-paced i ultimately ... dare and say , entertaining !"
1,"entirely suspenseful , extremely well-paced and ultimately ... dare i order , entertaining !"
1,"chicago offers much colorful eye candy , including the spectacle of gere in his dancing shoes , hoofing and crooning with the best of them ."
1,"chicago crack much colorful centre candy , including the spectacle of gere in his dancing shoes , hoofing and crooning with the best of them ."
1,"chicago offers much colorful eye candy , including the spectacle of gere in his dancing shoes , hoofing with the best of them ."
1,"chicago offers much colorful eye candy , including the spectacle of gere in shoes dancing his , hoofing and crooning with the best of them ."
1,"chicago offers much colorful eye candy , including the colored spectacle of gere in his dancing shoes , hoofing and crooning with the best of them ."
0,"offers big , fat , dumb laughs that may make you hate yourself for giving in ."
0,"offers big , fat , dumb laughs that may make you hate for giving in ."
0,"offers big , fat , dumb laughs that may make you detest yourself for giving in ."
0,"offers laughs , fat , dumb big that may make you hate yourself for giving in ."
0,"offers provide big , fat , dumb laughs that may make you hate yourself for giving in ."
1,there 's a lot of tooth in roger dodger .
1,'s a lot of tooth in roger dodger .
1,lot 's a there of tooth in roger dodger .
1,there 's a lot of tooth thither in roger dodger .
1,there 's a batch of tooth in roger dodger .
1,sleek and arty .
1,silklike and arty .
1,and arty .
1,sleek arty and .
1,sleek silky and arty .
1,"on the granger movie gauge of 1 to 10 , the powerpuff girls is a fast , frenetic , funny , even punny 6 -- aimed specifically at a grade-school audience ."
1,"on the granger movie gauge of 1 10 , the powerpuff girls a fast , frenetic , funny , even punny 6 -- aimed specifically at a grade-school audience ."
1,"on the granger movie gauge of 1 to 10 , the powerpuff girls is a fast , frenetic , comical , yet punny 6 -- aimed specifically at a grade-school audience ."
1,"on the granger movie gauge of 1 to 10 , the powerpuff girls is a fast , frenetic , funny , even punny 6 -- aimed specifically at a frenzied grade-school audience ."
1,"on the granger movie gauge of 1 to 10 , the powerpuff girls is a fast , frenetic , funny , a punny 6 -- aimed specifically at even grade-school audience ."
0,"the most memorable moment was when green threw medical equipment at a window ; not because it was particularly funny , but because i had a serious urge to grab the old lady at the end of my aisle 's walker and toss it at the screen in frustration ."
0,"the memorable moment was when green threw medical equipment a window ; not because it was particularly funny , but because i had a serious urge to grab the old lady at the end of my 's walker and toss at the screen in frustration ."
0,"the most single memorable moment was when green threw medical equipment at a window ; not because it was astatine particularly funny , but because i had a serious urge to grab the old lady at the end of my aisle 's walker and toss it at the screen in frustration ."
0,"the most memorable import was when green discombobulate medical equipment at a window ; not because it was particularly funny , but because i had a serious advocate to grab the old lady at the goal of my aisle 's walker and toss it at the screen in frustration ."
0,"the most threw moment was when green memorable medical equipment at a window ; not because it was particularly funny , but because i of a serious urge to grab the old lady at the end had my aisle 's walker and toss it at the screen in frustration ."
0,constantly slips from the grasp of its maker .
0,the slips from constantly grasp of its maker .
0,constantly slips from the dig of its maker .
0,constantly slips from the grasp forever of its maker .
0,constantly from the grasp of its maker .
1,"the movie itself is far from disappointing , offering an original take on courtroom movies , a few nifty twists that are so crucial to the genre and another first-rate performance by top-billed star bruce willis ."
1,"the movie itself is far from disappointing , offering an original courtroom on bruce movies , a few nifty twists that are so crucial to the genre and another first-rate performance by top-billed star take willis ."
1,"the movie itself is far from disappointing , offering an original take on courtroom movies , a few archetype nifty twists that are so crucial to the hire genre and another first-rate performance by top-billed star bruce willis ."
1,"the movie itself is far from disappointing , offering an take on courtroom movies , a few nifty twists that so crucial to the genre and another performance by top-billed star bruce willis ."
1,"the movie itself is far from disappointing , offering an original conduct on courtroom movies , a few nifty wind that are so all-important to the genre and another first-rate performance by top-billed star bruce willis ."
0,sewer rats could watch this movie and be so skeeved out that they 'd need a shower .
0,movie rats could watch this sewer and be so skeeved out that they 'd need a shower .
0,sewer rats could watch this film and be so skeeved out that they 'd need a shower .
0,sewer rats could calciferol watch this movie and be so skeeved out that they 'd need a shower .
0,sewer rats could watch movie and be so skeeved out that they 'd need a shower .
1,"there is little question that this is a serious work by an important director who has something new to say about how , in the flip-flop of courtship , we often reel in when we should be playing out ."
1,"there is little question that this is a serious work by an important director who has something new to say about how , in the flip-flop of motion courtship , we A often reel in when we should be playing out ."
1,"there is little question that this is a serious playing by an important director who has something new to say about how , in the flip-flop of courtship , we often out in when we should be work reel ."
1,"there is little question that this is serious work an important director who something new to say about how , in the flip-flop of courtship , we often reel in when we should be playing out ."
1,"there is little question that this is a serious function by an important director who has something new to say about how , in the flip-flop of courtship , we often careen in when we should be fiddle out ."
1,a zinger-filled crowd-pleaser that open-minded elvis fans -lrb- but by no means all -rrb- will have fun with .
1,a zinger-filled that crowd-pleaser open-minded elvis fans -lrb- but by no means all -rrb- will have fun with .
1,a zinger-filled crowd-pleaser that open-minded elvis fans -lrb- but by no means -rrb- will have fun with .
1,a zinger-filled crowd-pleaser that open-minded elvis lover -lrb- but by no means all -rrb- will have fun with .
1,a zinger-filled crowd-pleaser that open-minded elvis fans -lrb- but by no means No all -rrb- will have fun with .
1,elvira fans could hardly ask for more .
1,elvira fans could hardly ask for .
1,elvira fans hardly could ask for more .
1,elvira expect fans could hardly ask for more .
1,elvira fans could hardly require for more .
0,"a horror movie with seriously dumb characters , which somewhat dilutes the pleasure of watching them stalked by creepy-crawly bug things that live only in the darkness ."
0,"a horror movie with seriously dumb characters , which somewhat dilutes the pleasure of watching them by bug things that live only in the darkness ."
0,"a horror movie with seriously dumb part , which somewhat dilutes the pleasure of ascertain them stalked by creepy-crawly bug things that live only in the darkness ."
0,"a horror movie with seriously dumb characters , which somewhat dilutes the pleasure of watching them stalked by creepy-crawly bug things that live darkness in the only ."
0,"a horror movie with seriously dumb characters , which somewhat repugnance dilutes the pleasure of watching them stalked by creepy-crawly bug things that live only in the darkness ."
0,"... blade ii is still top-heavy with blazing guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves that serve no other purpose than to call attention to themselves ."
0,"... blade ii is still top-heavy with blazing guns , cheatfully filmed martial arts , disintegrating bloodsucker calm computer effects and jagged camera jag moves that serve no other purpose than to call attention to themselves ."
0,"... blade with is still top-heavy ii blazing guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects moves jagged camera and that serve no other purpose than to call attention to themselves ."
0,"... blade ii is still top-heavy with guns , cheatfully filmed martial arts , bloodsucker computer effects and jagged camera moves that serve no other purpose to call attention to themselves ."
0,"... blade ii is still top-heavy with blazing guns , cheatfully film martial arts , disintegrating bloodsucker computer outcome and jagged camera moves that serve no other determination than to call attention to themselves ."
0,"by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself confused when it came time to get to the heart of the movie ."
0,"by getting myself wrapped up in the visuals and eccentricities of of the characters , found myself confused when it came time to get to the heart of the ."
0,"by dumbfound myself enfold up in the visuals and eccentricities of many of the characters , i found myself confused when it came time to find to the heart of the movie ."
0,"by getting myself wrapped up in the visuals and sentence eccentricities of many of the characters , i found myself confused when it came time to get to bosom the heart of the movie ."
0,"by getting myself wrapped up in the visuals and eccentricities of it of the characters , i found myself confused of many came time to get to the heart when the movie ."
1,a flick about our infantilized culture that is n't entirely infantile .
1,a flick about our infantilized culture that is n't only infantile .
1,a flick about our infantilized culture all that is n't entirely infantile .
1,a about our infantilized culture that is n't entirely infantile .
1,a flick about our culture infantilized that is n't entirely infantile .
0,"did no one on the set have a sense of humor , or did they not have the nerve to speak up ?"
0,"did no one on the determined have a sense of humor , or did they not have the nervus to speak up ?"
0,"did no one the set have a sense of humor , or did they not have nerve to speak up ?"
0,"did no one let on the set have a sense of humor , or did they not have the nerve to speak up ?"
0,"did no one on the set have a sense of humor , or did they not have the to nerve speak up ?"
1,a fine documentary can be distinguished from a mediocre one by the better film 's ability to make its subject interesting to those who are n't part of its supposed target audience .
1,a fine documentary can be distinguished from a mediocre one by the better film 's ability to make quarry its subject interesting to those who are n't constitute part of its supposed target audience .
1,fine documentary can distinguished from a mediocre one by the better film 's ability to make its subject interesting those who are n't part of its supposed target audience .
1,a fine documentary can be spot from a mediocre one by the meliorate pic 's ability to make its subject interesting to those who are n't part of its supposed target audience .
1,a fine documentary can be distinguished from a mediocre one subject the better film 'are ability to make its by interesting to those who s n't part of its supposed target audience .
0,"it 's so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in bridget jones 's diary ."
0,"it 's so tedious that it makes you forgive every fake , dishonest , entertaining Brigid and , ultimately , more perceptive moment in bridget jones 's diary ."
0,"it 's so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in jones 's ."
0,"it 's so tedious that it makes jones forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in bridget you 's diary ."
0,"it 's so tedious that it piss you forgive every fake , dishonorable , entertaining and , ultimately , more perceptive moment in bridget jones 's diary ."
0,gaping plot holes sink this ` sub ' - standard thriller and drag audience enthusiasm to crush depth .
0,gaping plot holes sink this ` sub ' - standard thriller and drag audience enthusiasm to infatuation depth .
0,gaping holes sink this ` sub ' - standard thriller and drag audience enthusiasm to crush depth .
0,gaping plot holes sink this ` sub ' - standard thriller crush drag audience enthusiasm to and depth .
0,gaping plot holes sink this ` gape sub ' - standard thriller and drag audience enthusiasm to crush depth .
1,you 'll know a star when you see one .
1,you 'll know a you when star see one .
1,you 'll love a star when you see one .
1,you 'll know a star when you see A one .
1,'ll know a star when you see one .
0,"this mild-mannered farce , directed by one of its writers , john c. walsh , is corny in a way that bespeaks an expiration date passed a long time ago ."
0,"this mild-mannered farce , directed by one of its exist writers , john c. walsh , is corny in a way that bespeaks an expiration date passed a long time ago ."
0,"this mild-mannered farce , directed by one of its writers , john c. walsh , is corny in a way that signal an expiration date expire a long time ago ."
0,"this mild-mannered farce , directed by one of its writers , john c. , is corny in a way that bespeaks an expiration date passed long time ago ."
0,"this mild-mannered farce , directed by one of its writers , john bespeaks. walsh , is corny in a way that c an expiration date passed a long time ago ."
0,a terrible adaptation of a play that only ever walked the delicate tightrope between farcical and loathsome .
0,a terrible adaptation of a play that only ever walked the delicate tightrope farcical and loathsome .
0,a terrible adaptation of a play that only ever walked the delicate tightrope between farcical and repelling .
0,a terrible adaptation play a of that only ever walked the delicate tightrope between farcical and loathsome .
0,a terrible adaptation of a play that only ever walked distasteful the delicate tightrope between farcical and loathsome .
0,"with flashbulb editing as cover for the absence of narrative continuity , undisputed is nearly incoherent , an excuse to get to the closing bout ... by which time it 's impossible to care who wins ."
0,"with flashbulb editing as cover which the absence of narrative continuity , undisputed is nearly incoherent , an excuse to who to the closing bout ... by for time it 's impossible to care get wins ."
0,"unsufferable with flashbulb editing as cover for the absence of narrative continuity , undisputed is nearly incoherent , an excuse to get to the closing bout ... by which time unimaginable it 's impossible to care who wins ."
0,"with flashbulb editing as the absence of narrative continuity , undisputed is nearly incoherent , an excuse to get to the closing ... by which time it 's impossible to care who wins ."
0,"with flashbulb editing as cover for the absence of narrative continuity , undisputed is about incoherent , an excuse to engender to the closing bout ... by which time it 's unacceptable to care who wins ."
1,"the film 's strength is n't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears ."
1,"the film 'our strength is n't in its details , picture in the larger but it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers s deepest , media-soaked fears ."
1,"the film 's strength is n't its , but in larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears ."
1,"the patriotism film 's strength is n't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism scene that covers our deepest , media-soaked fears ."
1,"the film 's strength is n't in its details , but in the big painting it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked concern ."
0,hip-hop rarely comes alive as its own fire-breathing entity in this picture .
0,hip-hop rarely comes its as alive own fire-breathing entity in this picture .
0,hip-hop rarely comes as its own fire-breathing entity in this picture .
0,hip-hop rarely comes alive as its own fire-breathing entity in this render .
1,"thought-provoking and stylish , if also somewhat hermetic ."
1,"thought-provoking and , if also somewhat hermetic ."
1,"challenging and stylish , if also somewhat hermetic ."
1,"and thought-provoking stylish , if also somewhat hermetic ."
1,"thought-provoking and stylish , if also somewhat fairly hermetic ."
0,hip-hop rarely comes alive as rap its own fire-breathing entity in this picture .
0,i still want my money back .
0,i still need my money back .
0,i money want my still back .
0,i still want my money .
0,i still want my money dorsum back .
0,bad movie .
0,bad film .
0,bad picture movie .
0,bad .
0,movie bad .
0,deserving of its critical backlash and more .
0,deserving of its critical vital backlash and more .
0,deserving of its critical repercussion and more .
0,deserving of its critical backlash more .
0,deserving of its more backlash and critical .
0,"this mild-mannered farce , directed by one of its writers , john c. walsh , is corny in a way that bespeaks an expiration date passed a long time ago ."
0,"this mild-mannered farce , directed by one of its writers , john c. walsh , is corny in a way that an expiration passed a long time ago ."
0,"this mild-mannered farce , directed by single of its writers , john c. walsh , is corny in a way that bespeaks an expiration date evanesce a long time ago ."
0,"this mild-mannered farce , directed by one of its writers , john c. top walsh , is corny in a way that bespeaks an expiration date passed a long time ago ."
0,"this mild-mannered farce , directed by one of its writers , john c. walsh , bespeaks corny in a way that is an expiration date passed a long time ago ."
1,a lovably old-school hollywood confection .
1,lovably old-school hollywood confection .
1,a lovably old-school Hollywood confection .
1,a hollywood old-school lovably confection .
1,Hollywood a lovably old-school hollywood confection .
0,"... unspeakably , unbearably dull , featuring reams of flatly delivered dialogue and a heroine who comes across as both shallow and dim-witted ."
0,"... unspeakably , unbearably dull , featuring reams of flatly delivered dialogue ineffably and a heroine who comes across as both shallow and dim-witted ."
0,"... unspeakably , unbearably dull , featuring a of flatly delivered dialogue and reams heroine who comes across as both shallow and dim-witted ."
0,"... unspeakably , unbearably dull , featuring reams of flatly delivered dialogue and a who comes as both shallow and dim-witted ."
0,"... unspeakably , unbearably dull , have reams of flatly delivered dialogue and a heroine who semen across as both shallow and dim-witted ."
0,"narratively , trouble every day is a plodding mess ."
0,"narratively , trouble every day is a plodding deal ."
0,"narratively , trouble every day is a disorder plodding mess ."
0,"narratively , trouble every is a plodding mess ."
0,"mess , trouble every day is a plodding narratively ."
1,george lucas returns as a visionary with a tale full of nuance and character dimension .
1,george lucas returns as a visionary with a tale full of nuance and grapheme dimension .
1,visionary lucas returns as a george with a tale full of nuance and character dimension .
1,george lucas returns impractical as a visionary with a tale full of nuance and character dimension .
1,george lucas returns as a visionary with tale full of nuance and character dimension .
0,"the film contains no good jokes , no good scenes , barely a moment when carvey 's saturday night live-honed mimicry rises above the level of embarrassment ."
0,"the film contains no saturday jokes , no good scenes , barely a moment when carvey 's good night live-honed mimicry rises above the level of embarrassment ."
0,"the film contains no good jokes , no good scenes , barely a moment when carvey 's saturday live-honed mimicry above the level of embarrassment ."
0,"the film contains no good jokes , no good scenes , barely a moment when carvey 's saturday night live-honed mimicry rises above the level heighten of embarrassment ."
0,"the film contains no effective jokes , no good scenes , barely a moment when carvey 's saturday night live-honed mimicry rises above the flush of embarrassment ."
0,does n't add up to much .
0,n't add up to much .
0,does n't up add to much .
0,does n't add up to often .
0,lend does n't add up to much .
0,... really horrible drek .
0,... genuinely horrible drek .
0,... horrifying really horrible drek .
0,... really drek horrible .
0,... really horrible .
0,"at three hours and with very little story or character development , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without sacrificing any of the cultural intrigue ."
0,"at three hours and with very little story character development , there is plenty of editing , and a shorter cut surely would have resulted in a smoother , more focused narrative without sacrificing any of the cultural intrigue ."
0,"amp at three hours and with very little story or character development , there is plenty of room for editing , and a much shorter cut surely would have resulted in adenine a smoother , more focused narrative without sacrificing any of the cultural intrigue ."
0,"at three minute and with very little story or character development , there is spate of room for editing , and a much shorter rationalize surely would have resulted in a smoother , more focused narration without sacrificing any of the cultural intrigue ."
0,"at three hours and with very a story or character development , there of plenty is room for editing , and a much shorter cut surely would have resulted in little smoother , more focused narrative without sacrificing any of the cultural intrigue ."
0,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes ."
0,"it feels like an after-school special gussied up with some fancy special effects , watching its rote plot points connect is about as exciting as gazing at egg timer 93 minutes ."
0,"it feels with an after-school special gussied some like up fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes ."
0,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as upshot gazing at an egg timer IT for 93 minutes ."
0,"it feels like an after-school special gussied up with some fancy special burden , and watching its rote plot luff connect is about as rouse as gazing at an egg timer for 93 minutes ."
1,the entire movie establishes a wonderfully creepy mood .
1,establishes entire movie the a wonderfully creepy mood .
1,the entire movie establishes a wonderfully creepy show mood .
1,the entire movie establishes a superbly creepy mood .
1,the movie establishes a wonderfully creepy mood .
0,"it 's leaden and predictable , and laughs are lacking ."
0,"it 's leaden and predictable , and laughs are absent ."
0,"predictable 's leaden and it , and laughs are lacking ."
0,"it 's leaden and predictable , laughs are lacking ."
