class,text
1,"Relatively inexpensive, holds a lot of pictures"
1,"Relatively inexpensive, delay a lot of pictures"
0,"No AC adapter, cannot make movies, pictures taken indoors are poorer quality than outdoor ones"
0,"No AC adapter, cannot draw movies, pictures taken indoors are poorer quality than outdoor ones"
1,"good for all types of files and formats, easy to use"
1,"good for all types of charge and formats, easy to use"
0,None yet...
0,None even...
1,"Lively and pleasing colors, relative ease of use."
1,"Lively and pleasing colors, congenator ease of use."
0,Ridiculously tacky.
0,Ridiculously flash.
0,You must have an independent electrical circuit for this unit.
0,You must have an freelancer electrical circuit for this unit.
1,"Style, Size, ease of use, pure simple feel of it."
1,"Style, Size, ease of use, saturated simple feel of it."
0,Some ergonomic problems
0,Some ergonomic trouble
1,"Scans, Copies, Faxes AND Prints! It's an HP!! Sleek"
1,"Scans, Copies, Faxes AND Prints! It's an HP!! flowing"
0,Gotta find a belt clip somewhere
0,Gotta bump a belt clip somewhere
1,"Inexpensive, setup is easy, works properly in Windows 98, easy to use"
1,"Inexpensive, setup is easy, exploit properly in Windows 98, easy to use"
0,"Battery life, no image editing software"
0,"Battery biography, no image editing software"
0,"Can't use it as a modem or transfer ringtones or wallpaper, weak external screen"
0,"Can't usage it as a modem or transfer ringtones or wallpaper, weak external screen"
0,no battery indicator.
0,no barrage indicator.
0,Goes through batteries very fast
0,Goes through batteries very degraded
1,Battery life; voice clarity; volume
1,Battery life; articulation clarity; volume
1,"Stylish, sturdy, and an improvement over its predecessor."
1,"Stylish, hardy, and an improvement over its predecessor."
0,"High purchase price, high cost per page for ink, heavy, and bulky."
0,"High purchase price, heights cost per page for ink, heavy, and bulky."
1,"Pretty, lightweight, cheap"
1,"Pretty, lightweight, chintzy"
0,Prohibitively expensive.
0,Prohibitively expensive.
0,prohibitively expensive.
1,Very attractive and modern-looking. Small and not heavy. User-friendly.
1,Very attractive and modern-looking. Small and not backbreaking. User-friendly.
1,I love the easy access and not hard to get things.
1,I bang the easy access and not hard to get things.
1,"Excellent call quality, bluetooth, clamshell form factor, sexy face plate."
