class,text
0,Baterry life is momentary
0,Baterry life is momentary
0,Outside case can damage too easily!
0,Outside case can damage too easily!
1,Cheap
1,Cheap
1,"Small Size, BIG Capabilities"
1,"Small Size, BIG Capabilities"
1,large LCD display &#13;&#10;Crystal Clear Reception all over the United States. &#13;&#10;
1,large LCD display &#10;&#10;Crystal Clear Reception all over the United States. &#13;&#10;
1,large LCD display &#13;&#10;Crystal Clear Reception all over the United States. &#11;&#10;
1,large LCD display &#13;&#2;Crystal Clear Reception all over the United States. &#13;&#10;
0,"Poor image quality,no flash"
0,"Poor image quality,no flash"
1,"durablity, print quality"
1,"durablity, print quality"
0,Goes through batteries very fast
0,Goes through batteries very fast
1,"Easy to use, good quality images, nice features, good for most people"
1,"Easy to use, good quality images, nice features, good for most people"
1,Very light and good reception
1,Very light and good reception
1,"Functional (Vibrate & high mode, etc.)"
1,"Functional (Vibrate & high mode, etc.)"
0,None that I have found
0,None that I have found
0,None that I've found
1,"High resolution, right size, good preview, powerful zoom"
1,Everything
1,Everything
0,guide is online-only (bleh)
0,guide is online-only (bleh)
1,Durable sides (rubber) and sleek design.
1,Durable sides (rubber) and sleek design.
0,Very pricey
0,Very pricey
0,Manual focus requires button pushing
0,Manual focus requires button pushing
1,"2xAAs,USB,NTSC Videos-sound, Semi pro, automatic lense cover,aluminium case"
1,"2xAAs,USB,NTSC Videos-sound, Semi pro, automatic lense cover,aluminium case"
0,Doesn't have anything special other than just a camera phone.
0,Doesn't have anything special other than just a camera phone.
1,Battery life; voice clarity; volume
1,Battery life; voice clarity; volume
0,Print quality is not as good as a more expensive printer
0,Print quality is not as good as a more expensive printer
0,Print quality isn't as good as a more expensive printer
0,might loose it
0,might loose it
1,"It supports GPRS, GSM, TDMA, and analog. It has voice dialing and built in vibration."
1,"It supports GPRS, GSM, TDMA, and analog. It has voice dialing and built in vibration."
0,A bit slow and noisy
0,A bit slow and noisy
0,"So-so software, low resolution"
0,"So-so software, low resolution"
0,"Battery life, Slow Message writing, No MMS or GPRS"
0,"Battery life, Slow Message writing, No MMS or GPRS"
0,bed
0,bed
1,"Nice pictures, affordable price"
1,"Nice pictures, affordable price"
0,"Can't change the faceplates, battery-life could be longer..."
0,"Can't change the faceplates, battery-life could be longer..."
0,Ink consumption is little too much.
0,Ink consumption is little too much.
1,"Style, Size, ease of use, pure simple feel of it."
1,"Style, Size, ease of use, pure simple feel of it."
0,"No AC adapter, cannot make movies, pictures taken indoors are poorer quality than outdoor ones"
0,"No AC adapter, cannot make movies, pictures taken indoors are poorer quality than outdoor ones"
0,The phone lacks ergonomics and you end up hunting for the controls.
0,The phone lacks ergonomics and you end up hunting for the controls.
0,Manual focus is slightly awkward; chromatic aberrations in bright sunlight
0,Manual focus is slightly awkward; chromatic aberrations in bright sunlight
1,"Aesthetics, Speakerphone, Battery Life"
1,"Aesthetics, Speakerphone, Battery Life"
1,Excellent photo quality and lots of great features!
1,Excellent photo quality and lots of great features!
1,"Lively and pleasing colors, relative ease of use."
1,"Lively and pleasing colors, relative ease of use."
1,"Inexpensive, fun software, 3.0 has a flash!"
1,"Inexpensive, fun software, 1.0 has a flash!"
0,Minor nozzle clogging issue in some situations
0,Minor nozzle clogging issue in some situations
0,Gets some stray work groups from time to time.
0,Gets some stray work groups from time to time.
1,Great Camera for $900-$1200 range
1,Great Camera for $900-$1671 range
1,Great Camera for $900-$1681 range
1,Great Camera for $900-$260 range
1,Great Camera for $900-$964 range
1,Easy to use
1,Easy to use
1,Easy to use. Digital picture window.
1,Easy to use. Digital picture window.
1,"Great photos, many features"
1,"Great photos, many features"
1,"A speedy printer, basic and economical. "
1,"A speedy printer, basic and economical. "
0,Ridiculously tacky.
0,Ridiculously tacky.
1,Durable
1,Durable
0,"Battery Time, Heat After Long Use, Reception, Screen Picks up Grime"
0,"Battery Time, Heat After Long Use, Reception, Screen Picks up Grime"
0,Big. Takes up alot of space on my desk though.
0,Big. Takes up alot of space on my desk though.
0,"Just prints b&amp;w, toners are costly"
0,"Just prints b&amp;w, toners are costly"
1,"small size!, convenient and easy usability, reasonable solid performance"
1,"small size!, convenient and easy usability, reasonable solid performance"
0,no battery indicator.
0,no battery indicator.
0,very very very very expensive
0,very very very very expensive
0,None
0,None
1,Excellent high resolution photos with 35mm camera functions
1,Excellent high resolution photos with 35mm camera functions
1,"Sleek body, huge LCD screen, okay battery life"
1,"Sleek body, huge LCD screen, okay battery life"
1,"photo-quality color, high speed, whisper quiet"
1,"photo-quality color, high speed, whisper quiet"
1,"Excellent build quality, durable, great resolution and clarity, Nikon lenses are among the best"
1,"Excellent build quality, durable, great resolution and clarity, Nikon lenses are among the best"
0,"older, size"
0,"older, size"
0,"size, color printing not up to photo standards"
0,"size, color printing not up to photo standards"
1,"12 ppm, 600x 600 resolution, AFFORDABLE!"
1,"12 ppm, 600x 1134 resolution, AFFORDABLE!"
1,"13 ppm, 600x 600 resolution, AFFORDABLE!"
1,"14 ppm, 600x 600 resolution, AFFORDABLE!"
1,"22 ppm, 600x 600 resolution, AFFORDABLE!"
0,No zoom
0,No zoom
0,None!
0,None!
1,"PRICE!, print quality, holds two ink cartridges"
1,"PRICE!, print quality, holds two ink cartridges"
0,Flip top easily broken; ringer stops working occasionally; horrible warranty program
0,Flip top easily broken; ringer stops working occasionally; horrible warranty program
1,"Good sound, reception, and battery life, great screen, broadband, speakerphone large phone book, transflash"
1,"Good sound, reception, and battery life, great screen, broadband, speakerphone large phone book, transflash"
0,Prohibitively expensive.
0,Prohibitively expensive.
0,"Antenna Close to Head, Some Problems with Call Quality"
0,"Antenna Close to Head, Some Problems with Call Quality"
1,Good reception. MP3 and Bluetooth capable.
1,Good reception. MP3 and Bluetooth capable.
0,"Loud, Slow To Start Up"
0,"Loud, Slow To Start Up"
0,"Digital zoom, 8MB memory stick, enter button, usb/video out cover."
0,"Digital zoom, 8MB memory stick, enter button, usb/video out cover."
0,"no optical zoom, sometimes get circles"
0,"no optical zoom, sometimes get circles"
0,Antenna on this phone isnt any good.
0,Antenna on this phone isnt any good.
0,Lack of shutter/aperature control. Complicated menu system for advanced features.
0,Lack of shutter/aperature control. Complicated menu system for advanced features.
1,"Smart design, reliable battery life, and clear calls."
1,"Smart design, reliable battery life, and clear calls."
0,price
0,price
0,"several seconds between shots, only 2x zoom, flash card eject button awkward"
0,"several seconds between shots, only 2x zoom, flash card eject button awkward"
1,"Why  I wanted to buy another NOKIA, is It's one of the better cell phones"
1,"Why  I wanted to buy another NOKIA, is It's one of the better cell phones"
1,"Why  I wanted to buy another NOKIA, is It's two of the better cell phones"
0,"Slow, even on normal print jobs."
0,"Slow, even on normal print jobs."
0,mechanisms stick after awhile
0,mechanisms stick after awhile
1,"Great image quality, stylish, compact, take-anywhere, useful, impressive"
1,"Great image quality, stylish, compact, take-anywhere, useful, impressive"
1,Inexpensive and Reliable
1,Inexpensive and Reliable
0,"Small storage basket, no built in cup holders."
0,"Small storage basket, no built in cup holders."
0,"Lens Cap, Expensive Battery"
0,"Lens Cap, Expensive Battery"
1,"Easy to maneuver, very lightweight"
1,"Easy to maneuver, very lightweight"
0,Poor Button Reactivity
0,Poor Button Reactivity
0,Learning curve
0,Learning curve
1,Great picture quality
1,Great picture quality
1,"Photo Quality, SmartMedia Compatable, ease of use, battery life"
1,"Photo Quality, SmartMedia Compatable, ease of use, battery life"
0,"Features, user friendliness"
0,"Features, user friendliness"
0,"digital zoom gets pretty bad picture, but thats on all digital zoom"
0,"digital zoom gets pretty bad picture, but thats on all digital zoom"
1,"Compact, loaded with features, displays are easy to customize"
1,"Compact, loaded with features, displays are easy to customize"
0,"display went bad, but they replaced within days"
0,"display went bad, but they replaced within days"
0,Battery life
0,Battery life
0,Startup Speed
0,Startup Speed
0,Some ergonomic problems
0,Some ergonomic problems
1,Brilliant Blue Backlighting; Easy to Use; Color Screen; Great Ringtones
1,Brilliant Blue Backlighting; Easy to Use; Color Screen; Great Ringtones
1,"Incredible value, black text print quality."
1,"Incredible value, black text print quality."
0,Sliding door opens too often in pocket
0,Sliding door opens too often in pocket
0,ink cartridges are a bit pricy
0,ink cartridges are a bit pricy
1,"Superb image quality, no mangenta/blue/red in your pics!Hi sharpness, 8M card to get started."
1,"Superb image quality, no mangenta/blue/red in your pics!Hi sharpness, 8M card to get started."
1,"Large Screen, Reception, Software"
1,"Large Screen, Reception, Software"
1,"Swiss army knife of phones, durable and reliable, price"
1,"Swiss army knife of phones, durable and reliable, price"
1,"Overall a nice, easy to use printer"
1,"Overall a nice, easy to use printer"
1,speed is OK
1,speed is OK
1,"easy to use, low price, decent quality"
1,"easy to use, low price, decent quality"
0,Battery life isn't great and the memory card is not large enough
0,Battery life is not great and the memory card is not large enough
0,Battery life isn't great and the memory card is not large enough
0,Battery life isn't great and the memory card isn't large enough
1,Accessories
1,Accessories
0,Battery Problems; Hard to Find
0,pay long distance for tech support
0,pay long distance for tech support
0,"Battery life, form factor."
0,"Battery life, form factor."
1,Best value for 4mg out there.  Easy to use!  Easy to upload to printer services!
1,Best value for 4mg out there.  Easy to use!  Easy to upload to printer services!
0,"no colour screen.. but hey, this phone is going on 2 years old people."
0,"no colour screen.. but hey, this phone is going on 2 years old people."
0,screen goes blank and no support from manufacture
0,screen goes blank and no support from manufacture
1,"Picture Quality, Ease of use ."
1,"Picture Quality, Ease of use ."
1,"Great picture quality, auto-flash, red-eye control, nice LCD"
1,"Great picture quality, auto-flash, red-eye control, nice LCD"
1,Easy to use
1,Easy to use
0,customer service leaves room for improvement
0,customer service leaves room for improvement
0,None.
0,None.
1,overall beauty
1,overall beauty
0,Wheels NEVER worked - I bought/returned 3 Maclaren Mistrals.  Awkward brakes.
0,Wheels NEVER worked - I bought/returned 1 Maclaren Mistrals.  Awkward brakes.
0,Wheels NEVER worked - I bought/returned 3 Maclaren Mistrals.  Awkward brakes.
